J,h,magnetization_density
1.163,2.939,-0.240428
1.163,3.000,-0.238792
1.224,0.000,-0.273564
1.224,0.061,-0.272024
1.224,0.122,-0.270884
1.224,0.184,-0.269692
1.224,0.245,-0.268612
1.224,0.306,-0.267262
1.224,0.367,-0.265912
1.224,0.429,-0.264754
1.224,0.490,-0.263398
1.224,0.551,-0.262376
1.224,0.612,-0.260966
1.224,0.673,-0.259842
1.224,0.735,-0.258546
1.224,0.796,-0.257174
1.224,0.857,-0.256052
1.224,0.918,-0.254996
1.224,0.980,-0.253452
1.224,1.041,-0.252192
1.224,1.102,-0.250680
1.224,1.163,-0.249570
1.224,1.224,-0.248418
1.224,1.286,-0.247110
1.224,1.347,-0.245984
1.224,1.408,-0.244818
1.224,1.469,-0.243430
1.224,1.531,-0.242532
1.224,1.592,-0.241492
1.224,1.653,-0.240644
1.224,1.714,-0.239198
1.224,1.776,-0.238312
1.224,1.837,-0.237094
1.224,1.898,-0.236016
1.224,1.959,-0.235100
1.224,2.020,-0.233958
1.224,2.082,-0.232758
1.224,2.143,-0.231690
1.224,2.204,-0.230562
1.224,2.265,-0.229794
1.224,2.327,-0.228572
1.224,2.388,-0.227586
1.224,2.449,-0.226382
1.224,2.510,-0.224700
1.224,2.571,-0.223420
1.224,2.633,-0.222178
1.224,2.694,-0.220718
1.224,2.755,-0.219068
1.224,2.816,-0.217526
1.224,2.878,-0.215988
1.224,2.939,-0.214136
1.224,3.000,-0.212622
1.286,0.000,-0.243440
1.286,0.061,-0.241876
1.286,0.122,-0.240382
1.286,0.184,-0.239266
1.286,0.245,-0.238124
1.286,0.306,-0.236802
1.286,0.367,-0.235522
1.286,0.429,-0.234526
1.286,0.490,-0.233402
1.286,0.551,-0.232154
1.286,0.612,-0.230806
1.286,0.673,-0.229526
1.286,0.735,-0.228278
1.286,0.796,-0.227288
1.286,0.857,-0.225920
1.286,0.918,-0.225082
1.286,0.980,-0.223822
1.286,1.041,-0.222732
1.286,1.102,-0.221528
1.286,1.163,-0.220302
1.286,1.224,-0.218930
1.286,1.286,-0.217618
1.286,1.347,-0.216618
1.286,1.408,-0.215828
1.286,1.469,-0.214746
1.286,1.531,-0.213544
1.286,1.592,-0.212184
1.286,1.653,-0.211192
1.286,1.714,-0.210044
1.286,1.776,-0.209004
1.286,1.837,-0.207778
1.286,1.898,-0.206864
1.286,1.959,-0.205610
1.286,2.020,-0.204788
1.286,2.082,-0.203906
1.286,2.143,-0.202816
1.286,2.204,-0.201658
1.286,2.265,-0.200670
1.286,2.327,-0.199512
1.286,2.388,-0.198644
1.286,2.449,-0.197884
1.286,2.510,-0.197060
1.286,2.571,-0.196064
1.286,2.633,-0.194724
1.286,2.694,-0.193312
1.286,2.755,-0.192178
1.286,2.816,-0.191004
1.286,2.878,-0.189480
1.286,2.939,-0.188004
1.286,3.000,-0.186718
1.347,0.000,-0.212732
1.347,0.061,-0.211706
1.347,0.122,-0.210566
1.347,0.184,-0.209586
1.347,0.245,-0.208508
1.347,0.306,-0.207142
1.347,0.367,-0.205618
1.347,0.429,-0.204728
1.347,0.490,-0.203530
1.347,0.551,-0.202460
1.347,0.612,-0.201272
1.347,0.673,-0.200078
1.347,0.735,-0.198984
1.347,0.796,-0.197680
1.347,0.857,-0.196534
1.347,0.918,-0.195644
1.347,0.980,-0.194228
1.347,1.041,-0.193348
1.347,1.102,-0.192408
1.347,1.163,-0.191678
1.347,1.224,-0.190628
1.347,1.286,-0.189678
1.347,1.347,-0.188670
1.347,1.408,-0.187656
1.347,1.469,-0.186472
1.347,1.531,-0.184990
1.347,1.592,-0.183514
1.347,1.653,-0.182358
1.347,1.714,-0.181160
1.347,1.776,-0.180196
1.347,1.837,-0.179216
1.347,1.898,-0.178384
1.347,1.959,-0.177346
1.347,2.020,-0.176326
1.347,2.082,-0.175518
1.347,2.143,-0.174640
1.347,2.204,-0.173544
1.347,2.265,-0.172708
1.347,2.327,-0.171992
1.347,2.388,-0.171038
1.347,2.449,-0.169990
1.347,2.510,-0.169174
1.347,2.571,-0.167902
1.347,2.633,-0.167228
1.347,2.694,-0.166830
1.347,2.755,-0.165622
1.347,2.816,-0.164384
1.347,2.878,-0.163236
1.347,2.939,-0.161736
1.347,3.000,-0.160494
1.408,0.000,-0.183350
1.408,0.061,-0.181932
1.408,0.122,-0.180678
1.408,0.184,-0.179862
1.408,0.245,-0.178710
1.408,0.306,-0.177672
1.408,0.367,-0.176454
1.408,0.429,-0.175552
1.408,0.490,-0.174470
1.408,0.551,-0.173408
1.408,0.612,-0.172090
1.408,0.673,-0.170992
1.408,0.735,-0.169934
1.408,0.796,-0.168858
1.408,0.857,-0.168174
1.408,0.918,-0.167104
1.408,0.980,-0.166140
1.408,1.041,-0.165250
1.408,1.102,-0.164116
1.408,1.163,-0.163228
1.408,1.224,-0.162392
1.408,1.286,-0.161412
1.408,1.347,-0.160172
1.408,1.408,-0.159376
1.408,1.469,-0.157994
1.408,1.531,-0.156816
1.408,1.592,-0.155684
1.408,1.653,-0.154888
1.408,1.714,-0.153938
1.408,1.776,-0.152634
1.408,1.837,-0.151468
1.408,1.898,-0.150728
1.408,1.959,-0.149822
1.408,2.020,-0.148900
1.408,2.082,-0.148172
1.408,2.143,-0.147118
1.408,2.204,-0.146188
1.408,2.265,-0.145550
1.408,2.327,-0.144706
1.408,2.388,-0.143898
1.408,2.449,-0.142874
1.408,2.510,-0.142062
1.408,2.571,-0.141380
1.408,2.633,-0.140490
1.408,2.694,-0.139582
1.408,2.755,-0.138840
1.408,2.816,-0.137886
1.408,2.878,-0.136808
1.408,2.939,-0.136096
1.408,3.000,-0.135404
1.469,0.000,-0.154038
1.469,0.061,-0.152986
1.469,0.122,-0.152042
1.469,0.184,-0.150966
1.469,0.245,-0.149716
1.469,0.306,-0.148276
1.469,0.367,-0.147252
1.469,0.429,-0.146376
1.469,0.490,-0.145328
1.469,0.551,-0.144488
1.469,0.612,-0.143602
1.469,0.673,-0.142916
1.469,0.735,-0.142180
1.469,0.796,-0.141018
1.469,0.857,-0.139962
1.469,0.918,-0.138956
1.469,0.980,-0.138106
1.469,1.041,-0.137266
1.469,1.102,-0.136372
1.469,1.163,-0.135522
1.469,1.224,-0.134346
1.469,1.286,-0.133208
1.469,1.347,-0.132296
1.469,1.408,-0.131304
1.469,1.469,-0.130378
1.469,1.531,-0.129560
1.469,1.592,-0.128294
1.469,1.653,-0.127512
1.469,1.714,-0.126542
1.469,1.776,-0.125778
1.469,1.837,-0.125182
1.469,1.898,-0.124216
1.469,1.959,-0.123370
1.469,2.020,-0.122352
1.469,2.082,-0.121478
1.469,2.143,-0.120660
1.469,2.204,-0.119752
1.469,2.265,-0.118970
1.469,2.327,-0.118136
1.469,2.388,-0.117314
1.469,2.449,-0.116484
1.469,2.510,-0.115626
1.469,2.571,-0.115074
1.469,2.633,-0.114450
1.469,2.694,-0.113710
1.469,2.755,-0.113116
1.469,2.816,-0.111888
1.469,2.878,-0.111062
1.469,2.939,-0.110164
1.469,3.000,-0.109262
1.531,0.000,-0.124832
1.531,0.061,-0.123924
1.531,0.122,-0.123004
1.531,0.184,-0.122286
1.531,0.245,-0.121114
1.531,0.306,-0.120014
1.531,0.367,-0.119498
1.531,0.429,-0.118614
1.531,0.490,-0.117740
1.531,0.551,-0.116746
1.531,0.612,-0.115994
1.531,0.673,-0.114994
1.531,0.735,-0.114180
1.531,0.796,-0.113168
1.531,0.857,-0.112352
1.531,0.918,-0.111582
1.531,0.980,-0.110720
1.531,1.041,-0.109838
1.531,1.102,-0.108796
1.531,1.163,-0.107844
1.531,1.224,-0.107048
1.531,1.286,-0.106270
1.531,1.347,-0.105310
1.531,1.408,-0.104414
1.531,1.469,-0.103750
1.531,1.531,-0.102670
1.531,1.592,-0.101780
1.531,1.653,-0.100920
1.531,1.714,-0.100080
1.531,1.776,-0.099454
1.531,1.837,-0.098688
1.531,1.898,-0.098222
1.531,1.959,-0.097598
1.531,2.020,-0.096744
1.531,2.082,-0.096094
1.531,2.143,-0.095186
1.531,2.204,-0.094194
1.531,2.265,-0.093198
1.531,2.327,-0.092448
1.531,2.388,-0.091582
1.531,2.449,-0.090952
1.531,2.510,-0.090376
1.531,2.571,-0.089314
1.531,2.633,-0.088512
1.531,2.694,-0.087778
1.531,2.755,-0.087140
1.531,2.816,-0.086438
1.531,2.878,-0.086188
1.531,2.939,-0.085206
1.531,3.000,-0.084538
1.592,0.000,-0.096488
1.592,0.061,-0.095634
1.592,0.122,-0.095022
1.592,0.184,-0.094120
1.592,0.245,-0.093204
1.592,0.306,-0.092442
1.592,0.367,-0.091762
1.592,0.429,-0.091326
1.592,0.490,-0.090670
1.592,0.551,-0.089724
1.592,0.612,-0.088884
1.592,0.673,-0.088048
1.592,0.735,-0.087144
1.592,0.796,-0.086004
1.592,0.857,-0.085210
1.592,0.918,-0.084436
1.592,0.980,-0.083664
1.592,1.041,-0.082848
1.592,1.102,-0.081888
1.592,1.163,-0.081114
1.592,1.224,-0.080508
1.592,1.286,-0.079792
1.592,1.347,-0.079012
1.592,1.408,-0.078096
1.592,1.469,-0.077344
1.592,1.531,-0.076852
1.592,1.592,-0.075894
1.592,1.653,-0.075018
1.592,1.714,-0.074716
1.592,1.776,-0.073898
1.592,1.837,-0.073260
1.592,1.898,-0.072662
1.592,1.959,-0.071934
1.592,2.020,-0.071218
1.592,2.082,-0.070674
1.592,2.143,-0.069888
1.592,2.204,-0.069238
1.592,2.265,-0.068718
1.592,2.327,-0.067782
1.592,2.388,-0.066912
1.592,2.449,-0.065970
1.592,2.510,-0.064874
1.592,2.571,-0.064284
1.592,2.633,-0.064010
1.592,2.694,-0.063218
1.592,2.755,-0.062612
1.592,2.816,-0.062062
1.592,2.878,-0.061670
1.592,2.939,-0.060774
1.592,3.000,-0.060502
1.653,0.000,-0.069042
1.653,0.061,-0.068438
1.653,0.122,-0.067960
1.653,0.184,-0.067218
1.653,0.245,-0.066418
1.653,0.306,-0.065538
1.653,0.367,-0.064908
1.653,0.429,-0.063974
1.653,0.490,-0.063056
1.653,0.551,-0.062384
1.653,0.612,-0.061724
1.653,0.673,-0.061306
1.653,0.735,-0.060596
1.653,0.796,-0.059676
1.653,0.857,-0.058840
1.653,0.918,-0.058106
1.653,0.980,-0.057360
1.653,1.041,-0.056666
1.653,1.102,-0.056140
1.653,1.163,-0.055308
1.653,1.224,-0.054992
1.653,1.286,-0.054292
1.653,1.347,-0.053434
1.653,1.408,-0.052730
1.653,1.469,-0.052334
1.653,1.531,-0.051726
1.653,1.592,-0.050878
1.653,1.653,-0.050220
1.653,1.714,-0.049618
1.653,1.776,-0.048910
1.653,1.837,-0.048590
1.653,1.898,-0.047764
1.653,1.959,-0.047218
1.653,2.020,-0.046596
1.653,2.082,-0.045754
1.653,2.143,-0.044986
1.653,2.204,-0.044466
1.653,2.265,-0.043966
1.653,2.327,-0.043194
1.653,2.388,-0.042838
1.653,2.449,-0.042068
1.653,2.510,-0.041516
1.653,2.571,-0.040712
1.653,2.633,-0.040408
1.653,2.694,-0.039764
1.653,2.755,-0.039148
1.653,2.816,-0.038478
1.653,2.878,-0.038184
1.653,2.939,-0.037348
1.653,3.000,-0.037076
1.714,0.000,-0.042540
1.714,0.061,-0.041900
1.714,0.122,-0.041162
1.714,0.184,-0.040402
1.714,0.245,-0.039628
1.714,0.306,-0.038872
1.714,0.367,-0.038590
1.714,0.429,-0.037780
1.714,0.490,-0.037148
1.714,0.551,-0.036338
1.714,0.612,-0.035608
1.714,0.673,-0.034964
1.714,0.735,-0.034172
1.714,0.796,-0.033620
1.714,0.857,-0.033104
1.714,0.918,-0.032618
1.714,0.980,-0.032312
1.714,1.041,-0.032046
1.714,1.102,-0.031432
1.714,1.163,-0.030564
1.714,1.224,-0.030172
1.714,1.286,-0.029468
1.714,1.347,-0.028912
1.714,1.408,-0.028324
1.714,1.469,-0.027792
1.714,1.531,-0.027164
1.714,1.592,-0.026436
1.714,1.653,-0.025898
1.714,1.714,-0.025424
1.714,1.776,-0.024730
1.714,1.837,-0.024038
1.714,1.898,-0.023246
1.714,1.959,-0.022894
1.714,2.020,-0.022104
1.714,2.082,-0.021560
1.714,2.143,-0.021218
1.714,2.204,-0.020634
1.714,2.265,-0.020174
1.714,2.327,-0.019646
1.714,2.388,-0.019418
1.714,2.449,-0.018656
1.714,2.510,-0.018496
1.714,2.571,-0.017740
1.714,2.633,-0.017570
1.714,2.694,-0.016762
1.714,2.755,-0.016184
1.714,2.816,-0.015726
1.714,2.878,-0.015402
1.714,2.939,-0.015144
1.714,3.000,-0.014518
1.776,0.000,-0.016364
1.776,0.061,-0.015746
1.776,0.122,-0.015056
1.776,0.184,-0.014550
1.776,0.245,-0.013774
1.776,0.306,-0.013246
1.776,0.367,-0.012684
1.776,0.429,-0.012034
1.776,0.490,-0.011520
1.776,0.551,-0.010998
1.776,0.612,-0.010654
1.776,0.673,-0.010074
1.776,0.735,-0.009504
1.776,0.796,-0.009088
1.776,0.857,-0.008618
1.776,0.918,-0.008196
1.776,0.980,-0.007718
1.776,1.041,-0.007334
1.776,1.102,-0.006768
1.776,1.163,-0.006464
1.776,1.224,-0.006034
1.776,1.286,-0.005536
1.776,1.347,-0.005218
1.776,1.408,-0.004644
1.776,1.469,-0.004248
1.776,1.531,-0.003444
1.776,1.592,-0.002512
1.776,1.653,-0.001844
1.776,1.714,-0.001364
1.776,1.776,-0.000698
1.776,1.837,-0.000332
1.776,1.898,-0.000142
1.776,1.959,0.000148
1.776,2.020,0.000778
1.776,2.082,0.001254
1.776,2.143,0.001764
1.776,2.204,0.002362
1.776,2.265,0.002580
1.776,2.327,0.003354
1.776,2.388,0.003446
1.776,2.449,0.004024
1.776,2.510,0.004558
1.776,2.571,0.004866
1.776,2.633,0.005266
1.776,2.694,0.005620
1.776,2.755,0.005742
1.776,2.816,0.006268
1.776,2.878,0.006738
1.776,2.939,0.007268
1.776,3.000,0.007814
1.837,0.000,0.009224
1.837,0.061,0.009650
1.837,0.122,0.010126
1.837,0.184,0.010758
1.837,0.245,0.011152
1.837,0.306,0.011372
1.837,0.367,0.012048
1.837,0.429,0.012342
1.837,0.490,0.012918
1.837,0.551,0.013164
1.837,0.612,0.013870
1.837,0.673,0.014220
1.837,0.735,0.014428
1.837,0.796,0.014778
1.837,0.857,0.014828
1.837,0.918,0.015348
1.837,0.980,0.016022
1.837,1.041,0.016350
1.837,1.102,0.016814
1.837,1.163,0.017368
1.837,1.224,0.017736
1.837,1.286,0.017864
1.837,1.347,0.018424
1.837,1.408,0.018884
1.837,1.469,0.019194
1.837,1.531,0.020008
1.837,1.592,0.020590
1.837,1.653,0.020910
1.837,1.714,0.021074
1.837,1.776,0.021836
1.837,1.837,0.022112
1.837,1.898,0.022202
1.837,1.959,0.022626
1.837,2.020,0.022934
1.837,2.082,0.023442
1.837,2.143,0.023830
1.837,2.204,0.024330
1.837,2.265,0.024886
1.837,2.327,0.025374
1.837,2.388,0.025908
1.837,2.449,0.026008
1.837,2.510,0.026284
1.837,2.571,0.026860
1.837,2.633,0.026972
1.837,2.694,0.027298
1.837,2.755,0.027766
1.837,2.816,0.027982
1.837,2.878,0.028246
1.837,2.939,0.028504
1.837,3.000,0.028812
1.898,0.000,0.033898
1.898,0.061,0.034072
1.898,0.122,0.034382
1.898,0.184,0.034764
1.898,0.245,0.035088
1.898,0.306,0.035124
1.898,0.367,0.035596
1.898,0.429,0.035892
1.898,0.490,0.036108
1.898,0.551,0.036274
1.898,0.612,0.036918
1.898,0.673,0.037022
1.898,0.735,0.037630
1.898,0.796,0.038134
1.898,0.857,0.038534
1.898,0.918,0.038756
1.898,0.980,0.039112
1.898,1.041,0.039336
1.898,1.102,0.039604
1.898,1.163,0.040016
1.898,1.224,0.040474
1.898,1.286,0.040888
1.898,1.347,0.041078
1.898,1.408,0.041340
1.898,1.469,0.041798
1.898,1.531,0.042274
1.898,1.592,0.042608
1.898,1.653,0.042676
1.898,1.714,0.042860
1.898,1.776,0.043252
1.898,1.837,0.043554
1.898,1.898,0.043802
1.898,1.959,0.043976
1.898,2.020,0.044612
1.898,2.082,0.045032
1.898,2.143,0.045446
1.898,2.204,0.045558
1.898,2.265,0.045866
1.898,2.327,0.046244
1.898,2.388,0.046782
1.898,2.449,0.047364
1.898,2.510,0.047636
1.898,2.571,0.048020
1.898,2.633,0.048086
1.898,2.694,0.048064
1.898,2.755,0.048466
1.898,2.816,0.048400
1.898,2.878,0.048678
1.898,2.939,0.048928
1.898,3.000,0.049144
1.959,0.000,0.057390
1.959,0.061,0.057404
1.959,0.122,0.057826
1.959,0.184,0.058050
1.959,0.245,0.058088
1.959,0.306,0.058092
1.959,0.367,0.058512
1.959,0.429,0.058550
1.959,0.490,0.058864
1.959,0.551,0.059050
1.959,0.612,0.059580
1.959,0.673,0.059960
1.959,0.735,0.060284
1.959,0.796,0.060472
1.959,0.857,0.061094
1.959,0.918,0.061516
1.959,0.980,0.061786
1.959,1.041,0.061872
1.959,1.102,0.061968
1.959,1.163,0.061908
1.959,1.224,0.062110
1.959,1.286,0.062426
1.959,1.347,0.062558
1.959,1.408,0.062596
1.959,1.469,0.062982
1.959,1.531,0.063282
1.959,1.592,0.063836
1.959,1.653,0.064034
1.959,1.714,0.064340
1.959,1.776,0.064716
1.959,1.837,0.064748
1.959,1.898,0.065176
1.959,1.959,0.065206
1.959,2.020,0.065358
1.959,2.082,0.065546
1.959,2.143,0.065856
1.959,2.204,0.066118
1.959,2.265,0.066536
1.959,2.327,0.066780
1.959,2.388,0.066860
1.959,2.449,0.066956
1.959,2.510,0.067428
1.959,2.571,0.067624
1.959,2.633,0.067990
1.959,2.694,0.068020
1.959,2.755,0.068008
1.959,2.816,0.068222
1.959,2.878,0.068460
1.959,2.939,0.068674
1.959,3.000,0.069054
2.020,0.000,0.079614
2.020,0.061,0.079716
2.020,0.122,0.079990
2.020,0.184,0.079950
2.020,0.245,0.080480
2.020,0.306,0.080506
2.020,0.367,0.080958
2.020,0.429,0.080962
2.020,0.490,0.080952
2.020,0.551,0.081184
2.020,0.612,0.081908
2.020,0.673,0.082232
2.020,0.735,0.082410
2.020,0.796,0.082682
2.020,0.857,0.082748
2.020,0.918,0.082630
2.020,0.980,0.082736
2.020,1.041,0.082956
2.020,1.102,0.083018
2.020,1.163,0.083016
2.020,1.224,0.083284
2.020,1.286,0.083250
2.020,1.347,0.083480
2.020,1.408,0.086520
2.020,1.469,0.086302
2.020,1.531,0.086338
2.020,1.592,0.086422
2.020,1.653,0.086642
2.020,1.714,0.087272
2.020,1.776,0.087406
2.020,1.837,0.087576
2.020,1.898,0.087888
2.020,1.959,0.088366
2.020,2.020,0.088200
2.020,2.082,0.088166
2.020,2.143,0.088504
2.020,2.204,0.088564
2.020,2.265,0.088590
2.020,2.327,0.088716
2.020,2.388,0.088964
2.020,2.449,0.089052
2.020,2.510,0.089348
2.020,2.571,0.089544
2.020,2.633,0.089640
2.020,2.694,0.090160
2.020,2.755,0.090098
2.020,2.816,0.090182
2.020,2.878,0.090484
2.020,2.939,0.090332
2.020,3.000,0.090444
2.082,0.000,0.103432
2.082,0.061,0.103750
2.082,0.122,0.103902
2.082,0.184,0.104350
2.082,0.245,0.104956
2.082,0.306,0.105038
2.082,0.367,0.105200
2.082,0.429,0.105520
2.082,0.490,0.105766
2.082,0.551,0.105780
2.082,0.612,0.105854
2.082,0.673,0.106036
2.082,0.735,0.106118
2.082,0.796,0.105928
2.082,0.857,0.105964
2.082,0.918,0.105964
2.082,0.980,0.105864
2.082,1.041,0.106164
2.082,1.102,0.106264
2.082,1.163,0.106456
2.082,1.224,0.106734
2.082,1.286,0.106786
2.082,1.347,0.106956
2.082,1.408,0.106832
2.082,1.469,0.106684
2.082,1.531,0.106612
2.082,1.592,0.106672
2.082,1.653,0.106730
2.082,1.714,0.106648
2.082,1.776,0.106512
2.082,1.837,0.106608
2.082,1.898,0.106692
2.082,1.959,0.107068
2.082,2.020,0.107290
2.082,2.082,0.107304
2.082,2.143,0.107362
2.082,2.204,0.107550
2.082,2.265,0.107594
2.082,2.327,0.107714
2.082,2.388,0.107806
2.082,2.449,0.107948
2.082,2.510,0.107956
2.082,2.571,0.108286
2.082,2.633,0.108322
2.082,2.694,0.108412
2.082,2.755,0.108690
2.082,2.816,0.108538
2.082,2.878,0.108584
2.082,2.939,0.108410
2.082,3.000,0.108258
2.143,0.000,0.124760
2.143,0.061,0.125076
2.143,0.122,0.125064
2.143,0.184,0.125404
2.143,0.245,0.125602
2.143,0.306,0.125760
2.143,0.367,0.125726
2.143,0.429,0.125696
2.143,0.490,0.125814
2.143,0.551,0.125406
2.143,0.612,0.125524
2.143,0.673,0.125582
2.143,0.735,0.125424
2.143,0.796,0.125732
2.143,0.857,0.125720
2.143,0.918,0.125604
2.143,0.980,0.125676
2.143,1.041,0.125682
2.143,1.102,0.125656
2.143,1.163,0.125680
2.143,1.224,0.126012
2.143,1.286,0.126030
2.143,1.347,0.125850
2.143,1.408,0.125592
2.143,1.469,0.125750
2.143,1.531,0.125672
2.143,1.592,0.125662
2.143,1.653,0.125622
2.143,1.714,0.125532
2.143,1.776,0.125520
2.143,1.837,0.125436
2.143,1.898,0.125404
2.143,1.959,0.125438
2.143,2.020,0.125302
2.143,2.082,0.124984
2.143,2.143,0.125030
2.143,2.204,0.125458
2.143,2.265,0.125494
2.143,2.327,0.125646
2.143,2.388,0.125902
2.143,2.449,0.125878
2.143,2.510,0.126116
2.143,2.571,0.126160
2.143,2.633,0.125890
2.143,2.694,0.125962
2.143,2.755,0.125866
2.143,2.816,0.125836
2.143,2.878,0.125884
2.143,2.939,0.125756
2.143,3.000,0.125496
2.204,0.000,0.145110
2.204,0.061,0.145076
2.204,0.122,0.144926
2.204,0.184,0.145108
2.204,0.245,0.144782
2.204,0.306,0.144748
2.204,0.367,0.144866
2.204,0.429,0.145082
2.204,0.490,0.145088
2.204,0.551,0.144982
2.204,0.612,0.144848
2.204,0.673,0.144780
2.204,0.735,0.144678
2.204,0.796,0.144452
2.204,0.857,0.144248
2.204,0.918,0.144158
2.204,0.980,0.144288
2.204,1.041,0.144110
2.204,1.102,0.144238
2.204,1.163,0.144206
2.204,1.224,0.144344
2.204,1.286,0.143804
2.204,1.347,0.143698
2.204,1.408,0.143672
2.204,1.469,0.143424
2.204,1.531,0.143666
2.204,1.592,0.143722
2.204,1.653,0.143508
2.204,1.714,0.143726
2.204,1.776,0.143732
2.204,1.837,0.143566
2.204,1.898,0.143174
2.204,1.959,0.143090
2.204,2.020,0.142956
2.204,2.082,0.142668
2.204,2.143,0.142518
2.204,2.204,0.142466
2.204,2.265,0.142420
2.204,2.327,0.142648
2.204,2.388,0.142604
2.204,2.449,0.142530
2.204,2.510,0.142486
2.204,2.571,0.142680
2.204,2.633,0.142756
2.204,2.694,0.142726
2.204,2.755,0.142524
2.204,2.816,0.142540
2.204,2.878,0.142272
2.204,2.939,0.142236
2.204,3.000,0.141914
2.265,0.000,0.163822
2.265,0.061,0.163720
2.265,0.122,0.163528
2.265,0.184,0.163604
2.265,0.245,0.163456
2.265,0.306,0.163434
2.265,0.367,0.163220
2.265,0.429,0.163142
2.265,0.490,0.163002
2.265,0.551,0.163058
2.265,0.612,0.162778
2.265,0.673,0.162918
2.265,0.735,0.162878
2.265,0.796,0.162548
2.265,0.857,0.162512
2.265,0.918,0.162088
2.265,0.980,0.162100
2.265,1.041,0.161864
2.265,1.102,0.161714
2.265,1.163,0.161682
2.265,1.224,0.161582
2.265,1.286,0.161392
2.265,1.347,0.161284
2.265,1.408,0.160824
2.265,1.469,0.160690
2.265,1.531,0.160632
2.265,1.592,0.160504
2.265,1.653,0.160446
2.265,1.714,0.160564
2.265,1.776,0.160366
2.265,1.837,0.160206
2.265,1.898,0.159910
2.265,1.959,0.160064
2.265,2.020,0.160048
2.265,2.082,0.159578
2.265,2.143,0.159256
2.265,2.204,0.158992
2.265,2.265,0.158460
2.265,2.327,0.158558
2.265,2.388,0.158570
2.265,2.449,0.158268
2.265,2.510,0.158132
2.265,2.571,0.158226
2.265,2.633,0.157796
2.265,2.694,0.158020
2.265,2.755,0.158322
2.265,2.816,0.158116
2.265,2.878,0.157842
2.265,2.939,0.157518
2.265,3.000,0.157098
2.327,0.000,0.181088
2.327,0.061,0.181020
2.327,0.122,0.181174
2.327,0.184,0.181240
2.327,0.245,0.181102
2.327,0.306,0.181184
2.327,0.367,0.180810
2.327,0.429,0.180558
2.327,0.490,0.180398
2.327,0.551,0.180032
2.327,0.612,0.179990
2.327,0.673,0.179946
2.327,0.735,0.179930
2.327,0.796,0.179810
2.327,0.857,0.179338
2.327,0.918,0.179092
2.327,0.980,0.178880
2.327,1.041,0.178872
2.327,1.102,0.178786
2.327,1.163,0.178520
2.327,1.224,0.178342
2.327,1.286,0.177828
2.327,1.347,0.177572
2.327,1.408,0.177136
2.327,1.469,0.176794
2.327,1.531,0.176620
2.327,1.592,0.176598
2.327,1.653,0.176330
2.327,1.714,0.176246
2.327,1.776,0.176010
2.327,1.837,0.176004
2.327,1.898,0.175848
2.327,1.959,0.175664
2.327,2.020,0.175286
2.327,2.082,0.174942
2.327,2.143,0.174484
2.327,2.204,0.174228
2.327,2.265,0.173960
2.327,2.327,0.173782
2.327,2.388,0.173510
2.327,2.449,0.173486
2.327,2.510,0.173356
2.327,2.571,0.173374
2.327,2.633,0.172936
2.327,2.694,0.172608
2.327,2.755,0.172554
2.327,2.816,0.172108
2.327,2.878,0.171940
2.327,2.939,0.171640
2.327,3.000,0.171124
2.388,0.000,0.197916
2.388,0.061,0.197800
2.388,0.122,0.197758
2.388,0.184,0.197442
2.388,0.245,0.197382
2.388,0.306,0.196998
2.388,0.367,0.197014
2.388,0.429,0.197230
2.388,0.490,0.197316
2.388,0.551,0.196980
2.388,0.612,0.196514
2.388,0.673,0.196250
2.388,0.735,0.195958
2.388,0.796,0.195768
2.388,0.857,0.195538
2.388,0.918,0.195138
2.388,0.980,0.194774
2.388,1.041,0.194710
2.388,1.102,0.194234
2.388,1.163,0.194034
2.388,1.224,0.193708
2.388,1.286,0.193486
2.388,1.347,0.193186
2.388,1.408,0.192754
2.388,1.469,0.192228
2.388,1.531,0.191892
2.388,1.592,0.191708
2.388,1.653,0.191408
2.388,1.714,0.191098
2.388,1.776,0.190692
2.388,1.837,0.190432
2.388,1.898,0.190020
2.388,1.959,0.189988
2.388,2.020,0.189342
2.388,2.082,0.189040
2.388,2.143,0.188724
2.388,2.204,0.188374
2.388,2.265,0.188066
2.388,2.327,0.187878
2.388,2.388,0.187554
2.388,2.449,0.187526
2.388,2.510,0.187524
2.388,2.571,0.187296
2.388,2.633,0.186720
2.388,2.694,0.186384
2.388,2.755,0.186046
2.388,2.816,0.185650
2.388,2.878,0.185188
2.388,2.939,0.184868
2.388,3.000,0.184662
2.449,0.000,0.213758
2.449,0.061,0.213318
2.449,0.122,0.213316
2.449,0.184,0.212818
2.449,0.245,0.212780
2.449,0.306,0.212618
2.449,0.367,0.212484
2.449,0.429,0.212150
2.449,0.490,0.212184
2.449,0.551,0.211806
2.449,0.612,0.211632
2.449,0.673,0.211592
2.449,0.735,0.211460
2.449,0.796,0.211280
2.449,0.857,0.210546
2.449,0.918,0.209980
2.449,0.980,0.209558
2.449,1.041,0.209094
2.449,1.102,0.208806
2.449,1.163,0.208702
2.449,1.224,0.208416
2.449,1.286,0.207996
2.449,1.347,0.207440
2.449,1.408,0.207354
2.449,1.469,0.206606
2.449,1.531,0.206054
2.449,1.592,0.205632
2.449,1.653,0.205122
2.449,1.714,0.204946
2.449,1.776,0.204212
2.449,1.837,0.204006
2.449,1.898,0.203752
2.449,1.959,0.203560
2.449,2.020,0.203108
2.449,2.082,0.202662
2.449,2.143,0.202128
