J,h,magnetization_density
1.224,0.388,0.266646
1.224,0.429,0.266100
1.224,0.469,0.266446
1.224,0.510,0.265946
1.224,0.551,0.265500
1.224,0.592,0.265014
1.224,0.633,0.264346
1.224,0.673,0.263986
1.224,0.714,0.263386
1.224,0.755,0.262952
1.224,0.796,0.262730
1.224,0.837,0.262350
1.224,0.878,0.261908
1.224,0.918,0.261834
1.224,0.959,0.261454
1.224,1.000,0.260992
1.286,-1.000,0.222472
1.286,-0.959,0.223176
1.286,-0.918,0.223774
1.286,-0.878,0.224504
1.286,-0.837,0.225510
1.286,-0.796,0.226492
1.286,-0.755,0.227254
1.286,-0.714,0.228006
1.286,-0.673,0.226996
1.286,-0.633,0.227742
1.286,-0.592,0.228446
1.286,-0.551,0.229210
1.286,-0.510,0.229724
1.286,-0.469,0.230482
1.286,-0.429,0.231292
1.286,-0.388,0.231862
1.286,-0.347,0.232858
1.286,-0.306,0.233752
1.286,-0.265,0.234482
1.286,-0.224,0.236520
1.286,-0.184,0.237508
1.286,-0.143,0.238252
1.286,-0.102,0.239360
1.286,-0.061,0.240118
1.286,-0.020,0.240834
1.286,0.020,0.241012
1.286,0.061,0.240708
1.286,0.102,0.240240
1.286,0.143,0.239822
1.286,0.184,0.239660
1.286,0.224,0.239908
1.286,0.265,0.239368
1.286,0.306,0.238990
1.286,0.347,0.238552
1.286,0.388,0.237956
1.286,0.429,0.237378
1.286,0.469,0.236956
1.286,0.510,0.236422
1.286,0.551,0.236032
1.286,0.592,0.235730
1.286,0.633,0.235456
1.286,0.673,0.235336
1.286,0.714,0.234834
1.286,0.755,0.234394
1.286,0.796,0.234152
1.286,0.837,0.233882
1.286,0.878,0.233362
1.286,0.918,0.232682
1.286,0.959,0.232282
1.286,1.000,0.232080
1.347,-1.000,0.193406
1.347,-0.959,0.193920
1.347,-0.918,0.195150
1.347,-0.878,0.195688
1.347,-0.837,0.196340
1.347,-0.796,0.197040
1.347,-0.755,0.197834
1.347,-0.714,0.198722
1.347,-0.673,0.199770
1.347,-0.633,0.200500
1.347,-0.592,0.201230
1.347,-0.551,0.202020
1.347,-0.510,0.202952
1.347,-0.469,0.200878
1.347,-0.429,0.201732
1.347,-0.388,0.202350
1.347,-0.347,0.203126
1.347,-0.306,0.204030
1.347,-0.265,0.204800
1.347,-0.224,0.205398
1.347,-0.184,0.206150
1.347,-0.143,0.207166
1.347,-0.102,0.207806
1.347,-0.061,0.208246
1.347,-0.020,0.210890
1.347,0.020,0.210892
1.347,0.061,0.210596
1.347,0.102,0.210220
1.347,0.143,0.209834
1.347,0.184,0.209526
1.347,0.224,0.209118
1.347,0.265,0.208726
1.347,0.306,0.208192
1.347,0.347,0.207868
1.347,0.388,0.207342
1.347,0.429,0.209134
1.347,0.469,0.208702
1.347,0.510,0.208342
1.347,0.551,0.207814
1.347,0.592,0.207420
1.347,0.633,0.207112
1.347,0.673,0.206806
1.347,0.714,0.206346
1.347,0.755,0.205770
1.347,0.796,0.205374
1.347,0.837,0.204762
1.347,0.878,0.203746
1.347,0.918,0.203444
1.347,0.959,0.203340
1.347,1.000,0.202982
1.408,-1.000,0.162574
1.408,-0.959,0.163332
1.408,-0.918,0.164402
1.408,-0.878,0.165124
1.408,-0.837,0.165822
1.408,-0.796,0.166410
1.408,-0.755,0.167200
1.408,-0.714,0.167808
1.408,-0.673,0.168394
1.408,-0.633,0.169190
1.408,-0.592,0.169990
1.408,-0.551,0.170610
1.408,-0.510,0.171226
1.408,-0.469,0.172094
1.408,-0.429,0.172694
1.408,-0.388,0.173464
1.408,-0.347,0.174248
1.408,-0.306,0.174976
1.408,-0.265,0.176318
1.408,-0.224,0.177046
1.408,-0.184,0.177568
1.408,-0.143,0.178320
1.408,-0.102,0.179264
1.408,-0.061,0.179882
1.408,-0.020,0.180542
1.408,0.020,0.180706
1.408,0.061,0.180194
1.408,0.102,0.179868
1.408,0.143,0.179612
1.408,0.184,0.179566
1.408,0.224,0.179536
1.408,0.265,0.179238
1.408,0.306,0.178594
1.408,0.347,0.178248
1.408,0.388,0.178140
1.408,0.429,0.177654
1.408,0.469,0.177280
1.408,0.510,0.177122
1.408,0.551,0.176808
1.408,0.592,0.176528
1.408,0.633,0.176286
1.408,0.673,0.175706
1.408,0.714,0.175346
1.408,0.755,0.175114
1.408,0.796,0.174650
1.408,0.837,0.174346
1.408,0.878,0.174100
1.408,0.918,0.173902
1.408,0.959,0.173618
1.408,1.000,0.173386
1.469,-1.000,0.136802
1.469,-0.959,0.137530
1.469,-0.918,0.137840
1.469,-0.878,0.138260
1.469,-0.837,0.139006
1.469,-0.796,0.139558
1.469,-0.755,0.140216
1.469,-0.714,0.141164
1.469,-0.673,0.141574
1.469,-0.633,0.142064
1.469,-0.592,0.142436
1.469,-0.551,0.143206
1.469,-0.510,0.143834
1.469,-0.469,0.143988
1.469,-0.429,0.144430
1.469,-0.388,0.144992
1.469,-0.347,0.145534
1.469,-0.306,0.146088
1.469,-0.265,0.146666
1.469,-0.224,0.147310
1.469,-0.184,0.147942
1.469,-0.143,0.148640
1.469,-0.102,0.149494
1.469,-0.061,0.150276
1.469,-0.020,0.151400
1.469,0.020,0.151474
1.469,0.061,0.151102
1.469,0.102,0.150986
1.469,0.143,0.150916
1.469,0.184,0.150642
1.469,0.224,0.150308
1.469,0.265,0.150034
1.469,0.306,0.149748
1.469,0.347,0.149646
1.469,0.388,0.149412
1.469,0.429,0.149972
1.469,0.469,0.149772
1.469,0.510,0.149532
1.469,0.551,0.149240
1.469,0.592,0.148794
1.469,0.633,0.148580
1.469,0.673,0.148604
1.469,0.714,0.148138
1.469,0.755,0.147776
1.469,0.796,0.147496
1.469,0.837,0.147086
1.469,0.878,0.150518
1.469,0.918,0.150164
1.469,0.959,0.149908
1.469,1.000,0.149504
1.531,-1.000,0.112178
1.531,-0.959,0.112500
1.531,-0.918,0.112922
1.531,-0.878,0.113448
1.531,-0.837,0.114232
1.531,-0.796,0.114896
1.531,-0.755,0.115922
1.531,-0.714,0.112672
1.531,-0.673,0.113276
1.531,-0.633,0.113862
1.531,-0.592,0.114240
1.531,-0.551,0.114884
1.531,-0.510,0.115562
1.531,-0.469,0.116164
1.531,-0.429,0.116840
1.531,-0.388,0.117338
1.531,-0.347,0.118086
1.531,-0.306,0.118842
1.531,-0.265,0.118756
1.531,-0.224,0.119390
1.531,-0.184,0.120144
1.531,-0.143,0.120576
1.531,-0.102,0.121156
1.531,-0.061,0.121816
1.531,-0.020,0.122504
1.531,0.020,0.122620
1.531,0.061,0.122332
1.531,0.102,0.122340
1.531,0.143,0.121958
1.531,0.184,0.123030
1.531,0.224,0.122894
1.531,0.265,0.122750
1.531,0.306,0.122460
1.531,0.347,0.122098
1.531,0.388,0.122048
1.531,0.429,0.122130
1.531,0.469,0.122100
1.531,0.510,0.121806
1.531,0.551,0.121636
1.531,0.592,0.121540
1.531,0.633,0.121834
1.531,0.673,0.121564
1.531,0.714,0.121442
1.531,0.755,0.121716
1.531,0.796,0.121534
1.531,0.837,0.121258
1.531,0.878,0.121164
1.531,0.918,0.121226
1.531,0.959,0.120856
1.531,1.000,0.120568
1.592,-1.000,0.082916
1.592,-0.959,0.083882
1.592,-0.918,0.084410
1.592,-0.878,0.085012
1.592,-0.837,0.085464
1.592,-0.796,0.086108
1.592,-0.755,0.086724
1.592,-0.714,0.087108
1.592,-0.673,0.087746
1.592,-0.633,0.088524
1.592,-0.592,0.089030
1.592,-0.551,0.089350
1.592,-0.510,0.088112
1.592,-0.469,0.088574
1.592,-0.429,0.089032
1.592,-0.388,0.089436
1.592,-0.347,0.089878
1.592,-0.306,0.090872
1.592,-0.265,0.091190
1.592,-0.224,0.092018
1.592,-0.184,0.092536
1.592,-0.143,0.093208
1.592,-0.102,0.093626
1.592,-0.061,0.098566
1.592,-0.020,0.098786
1.592,0.020,0.099046
1.592,0.061,0.098998
1.592,0.102,0.098810
1.592,0.143,0.098758
1.592,0.184,0.098214
1.592,0.224,0.098066
1.592,0.265,0.097910
1.592,0.306,0.097728
1.592,0.347,0.097784
1.592,0.388,0.095478
1.592,0.429,0.095286
1.592,0.469,0.095122
1.592,0.510,0.095052
1.592,0.551,0.094912
1.592,0.592,0.094810
1.592,0.633,0.094648
1.592,0.673,0.094578
1.592,0.714,0.094386
1.592,0.755,0.094284
1.592,0.796,0.094148
1.592,0.837,0.091648
1.592,0.878,0.091570
1.592,0.918,0.091690
1.592,0.959,0.091790
1.592,1.000,0.091578
1.653,-1.000,0.055532
1.653,-0.959,0.055852
1.653,-0.918,0.055984
1.653,-0.878,0.056406
1.653,-0.837,0.056790
1.653,-0.796,0.057132
1.653,-0.755,0.058476
1.653,-0.714,0.058786
1.653,-0.673,0.059352
1.653,-0.633,0.059646
1.653,-0.592,0.060304
1.653,-0.551,0.060594
1.653,-0.510,0.061000
1.653,-0.469,0.061334
1.653,-0.429,0.061758
1.653,-0.388,0.062018
1.653,-0.347,0.062604
1.653,-0.306,0.063916
1.653,-0.265,0.064432
1.653,-0.224,0.064842
1.653,-0.184,0.065358
1.653,-0.143,0.065962
1.653,-0.102,0.066742
1.653,-0.061,0.067276
1.653,-0.020,0.067822
1.653,0.020,0.068122
1.653,0.061,0.067928
1.653,0.102,0.067868
1.653,0.143,0.066010
1.653,0.184,0.065956
1.653,0.224,0.065772
1.653,0.265,0.065802
1.653,0.306,0.065784
1.653,0.347,0.065572
1.653,0.388,0.065490
1.653,0.429,0.065356
1.653,0.469,0.065474
1.653,0.510,0.065688
1.653,0.551,0.065532
1.653,0.592,0.068092
1.653,0.633,0.068248
1.653,0.673,0.068404
1.653,0.714,0.068170
1.653,0.755,0.068146
1.653,0.796,0.068446
1.653,0.837,0.068518
1.653,0.878,0.068390
1.653,0.918,0.068376
1.653,0.959,0.068226
1.653,1.000,0.068148
1.714,-1.000,0.031788
1.714,-0.959,0.032320
1.714,-0.918,0.032714
1.714,-0.878,0.032964
1.714,-0.837,0.033298
1.714,-0.796,0.033800
1.714,-0.755,0.033928
1.714,-0.714,0.034318
1.714,-0.673,0.034690
1.714,-0.633,0.035058
1.714,-0.592,0.035620
1.714,-0.551,0.036378
1.714,-0.510,0.036716
1.714,-0.469,0.037136
1.714,-0.429,0.037494
1.714,-0.388,0.037946
1.714,-0.347,0.038424
1.714,-0.306,0.038728
1.714,-0.265,0.039122
1.714,-0.224,0.039630
1.714,-0.184,0.040144
1.714,-0.143,0.040568
1.714,-0.102,0.041360
1.714,-0.061,0.041780
1.714,-0.020,0.042392
1.714,0.020,0.042480
1.714,0.061,0.042384
1.714,0.102,0.042474
1.714,0.143,0.042732
1.714,0.184,0.042520
1.714,0.224,0.042296
1.714,0.265,0.042124
1.714,0.306,0.042056
1.714,0.347,0.041586
1.714,0.388,0.041548
1.714,0.429,0.041584
1.714,0.469,0.041302
1.714,0.510,0.041174
1.714,0.551,0.041232
1.714,0.592,0.041408
1.714,0.633,0.041440
1.714,0.673,0.041646
1.714,0.714,0.041570
1.714,0.755,0.041696
1.714,0.796,0.040360
1.714,0.837,0.040460
1.714,0.878,0.040588
1.714,0.918,0.040940
1.714,0.959,0.041212
1.714,1.000,0.041200
1.776,-1.000,0.004102
1.776,-0.959,0.004646
1.776,-0.918,0.004874
1.776,-0.878,0.005206
1.776,-0.837,0.005470
1.776,-0.796,0.008364
1.776,-0.755,0.008782
1.776,-0.714,0.009198
1.776,-0.673,0.009412
1.776,-0.633,0.009706
1.776,-0.592,0.009964
1.776,-0.551,0.010480
1.776,-0.510,0.010926
1.776,-0.469,0.010990
1.776,-0.429,0.011424
1.776,-0.388,0.011308
1.776,-0.347,0.011774
1.776,-0.306,0.012544
1.776,-0.265,0.013070
1.776,-0.224,0.013392
1.776,-0.184,0.013706
1.776,-0.143,0.014078
1.776,-0.102,0.014562
1.776,-0.061,0.015004
1.776,-0.020,0.015422
1.776,0.020,0.015742
1.776,0.061,0.016154
1.776,0.102,0.016254
1.776,0.143,0.016280
1.776,0.184,0.016310
1.776,0.224,0.016462
1.776,0.265,0.016496
1.776,0.306,0.016602
1.776,0.347,0.016808
1.776,0.388,0.016950
1.776,0.429,0.016986
1.776,0.469,0.017202
1.776,0.510,0.016074
1.776,0.551,0.016260
1.776,0.592,0.016276
1.776,0.633,0.016324
1.776,0.673,0.016530
1.776,0.714,0.016496
1.776,0.755,0.016406
1.776,0.796,0.016624
1.776,0.837,0.016900
1.776,0.878,0.017174
1.776,0.918,0.017196
1.776,0.959,0.018380
1.776,1.000,0.018406
1.837,-1.000,-0.015898
1.837,-0.959,-0.015742
1.837,-0.918,-0.015366
1.837,-0.878,-0.015058
1.837,-0.837,-0.014640
1.837,-0.796,-0.014404
1.837,-0.755,-0.014122
1.837,-0.714,-0.013758
1.837,-0.673,-0.013344
1.837,-0.633,-0.013472
1.837,-0.592,-0.013080
1.837,-0.551,-0.012696
1.837,-0.510,-0.012306
1.837,-0.469,-0.011966
1.837,-0.429,-0.011694
1.837,-0.388,-0.011378
1.837,-0.347,-0.011074
1.837,-0.306,-0.010716
1.837,-0.265,-0.010232
1.837,-0.224,-0.009916
1.837,-0.184,-0.013074
1.837,-0.143,-0.012504
1.837,-0.102,-0.012096
1.837,-0.061,-0.011948
1.837,-0.020,-0.011418
1.837,0.020,-0.011168
1.837,0.061,-0.010786
1.837,0.102,-0.010668
1.837,0.143,-0.010558
1.837,0.184,-0.010330
1.837,0.224,-0.010300
1.837,0.265,-0.007390
1.837,0.306,-0.007298
1.837,0.347,-0.007218
1.837,0.388,-0.007252
1.837,0.429,-0.007092
1.837,0.469,-0.006972
1.837,0.510,-0.006998
1.837,0.551,-0.006880
1.837,0.592,-0.006722
1.837,0.633,-0.006670
1.837,0.673,-0.006592
1.837,0.714,-0.006904
1.837,0.755,-0.006506
1.837,0.796,-0.006476
1.837,0.837,-0.006020
1.837,0.878,-0.005898
1.837,0.918,-0.005796
1.837,0.959,-0.005536
1.837,1.000,-0.005444
1.898,-1.000,-0.040172
1.898,-0.959,-0.039942
1.898,-0.918,-0.039502
1.898,-0.878,-0.036898
1.898,-0.837,-0.036672
1.898,-0.796,-0.036290
1.898,-0.755,-0.036050
1.898,-0.714,-0.035850
1.898,-0.673,-0.035532
1.898,-0.633,-0.035406
1.898,-0.592,-0.035302
1.898,-0.551,-0.035122
1.898,-0.510,-0.035022
1.898,-0.469,-0.034670
1.898,-0.429,-0.035980
1.898,-0.388,-0.035698
1.898,-0.347,-0.035390
1.898,-0.306,-0.035030
1.898,-0.265,-0.034868
1.898,-0.224,-0.034362
1.898,-0.184,-0.034100
1.898,-0.143,-0.033846
1.898,-0.102,-0.033650
1.898,-0.061,-0.033246
1.898,-0.020,-0.032866
1.898,0.020,-0.034604
1.898,0.061,-0.034676
1.898,0.102,-0.034518
1.898,0.143,-0.034434
1.898,0.184,-0.034124
1.898,0.224,-0.034130
1.898,0.265,-0.033892
1.898,0.306,-0.033718
1.898,0.347,-0.033650
1.898,0.388,-0.033388
1.898,0.429,-0.033100
1.898,0.469,-0.030642
1.898,0.510,-0.030474
1.898,0.551,-0.030148
1.898,0.592,-0.030056
1.898,0.633,-0.029846
1.898,0.673,-0.029826
1.898,0.714,-0.029472
1.898,0.755,-0.029148
1.898,0.796,-0.028748
1.898,0.837,-0.028314
1.898,0.878,-0.028100
1.898,0.918,-0.028068
1.898,0.959,-0.028066
1.898,1.000,-0.027952
1.959,-1.000,-0.062404
1.959,-0.959,-0.062288
1.959,-0.918,-0.062204
1.959,-0.878,-0.061932
1.959,-0.837,-0.061640
1.959,-0.796,-0.061392
1.959,-0.755,-0.061010
1.959,-0.714,-0.061046
1.959,-0.673,-0.059284
1.959,-0.633,-0.059108
1.959,-0.592,-0.058928
1.959,-0.551,-0.058722
1.959,-0.510,-0.058584
1.959,-0.469,-0.058538
1.959,-0.429,-0.058250
1.959,-0.388,-0.058004
1.959,-0.347,-0.057902
1.959,-0.306,-0.057546
1.959,-0.265,-0.057208
1.959,-0.224,-0.057678
1.959,-0.184,-0.057780
1.959,-0.143,-0.057366
1.959,-0.102,-0.057214
1.959,-0.061,-0.057098
1.959,-0.020,-0.057092
1.959,0.020,-0.056756
1.959,0.061,-0.056606
1.959,0.102,-0.056598
1.959,0.143,-0.056350
1.959,0.184,-0.056076
1.959,0.224,-0.055564
1.959,0.265,-0.055342
1.959,0.306,-0.055290
1.959,0.347,-0.055286
1.959,0.388,-0.054954
1.959,0.429,-0.054880
1.959,0.469,-0.054642
1.959,0.510,-0.054336
1.959,0.551,-0.054154
1.959,0.592,-0.053818
1.959,0.633,-0.054384
1.959,0.673,-0.053808
1.959,0.714,-0.053336
1.959,0.755,-0.053052
1.959,0.796,-0.052612
1.959,0.837,-0.052052
1.959,0.878,-0.051694
1.959,0.918,-0.051148
1.959,0.959,-0.050668
1.959,1.000,-0.050678
2.020,-1.000,-0.084586
2.020,-0.959,-0.085992
2.020,-0.918,-0.085812
2.020,-0.878,-0.085580
2.020,-0.837,-0.085298
2.020,-0.796,-0.085166
2.020,-0.755,-0.084976
2.020,-0.714,-0.084708
2.020,-0.673,-0.084526
2.020,-0.633,-0.084288
2.020,-0.592,-0.083980
2.020,-0.551,-0.083992
2.020,-0.510,-0.083622
2.020,-0.469,-0.083414
2.020,-0.429,-0.083448
2.020,-0.388,-0.083244
2.020,-0.347,-0.083136
2.020,-0.306,-0.082976
2.020,-0.265,-0.082964
2.020,-0.224,-0.082830
2.020,-0.184,-0.082614
2.020,-0.143,-0.082532
2.020,-0.102,-0.082360
2.020,-0.061,-0.080252
2.020,-0.020,-0.080132
2.020,0.020,-0.079878
2.020,0.061,-0.079552
2.020,0.102,-0.079292
2.020,0.143,-0.078986
2.020,0.184,-0.078594
2.020,0.224,-0.078542
2.020,0.265,-0.077950
2.020,0.306,-0.077600
2.020,0.347,-0.077068
2.020,0.388,-0.074898
2.020,0.429,-0.074598
2.020,0.469,-0.074234
2.020,0.510,-0.073972
2.020,0.551,-0.073814
2.020,0.592,-0.073512
2.020,0.633,-0.073106
2.020,0.673,-0.072348
2.020,0.714,-0.071904
2.020,0.755,-0.071586
2.020,0.796,-0.071144
2.020,0.837,-0.073118
2.020,0.878,-0.072458
2.020,0.918,-0.071886
2.020,0.959,-0.071540
2.020,1.000,-0.070940
2.082,-1.000,-0.105816
2.082,-0.959,-0.105526
2.082,-0.918,-0.105476
2.082,-0.878,-0.105298
2.082,-0.837,-0.104962
2.082,-0.796,-0.105028
2.082,-0.755,-0.102574
2.082,-0.714,-0.102356
2.082,-0.673,-0.102612
2.082,-0.633,-0.102462
2.082,-0.592,-0.102348
2.082,-0.551,-0.102362
2.082,-0.510,-0.102136
2.082,-0.469,-0.102024
2.082,-0.429,-0.101880
2.082,-0.388,-0.102022
2.082,-0.347,-0.102006
2.082,-0.306,-0.103384
2.082,-0.265,-0.103456
2.082,-0.224,-0.103354
2.082,-0.184,-0.103176
2.082,-0.143,-0.102856
2.082,-0.102,-0.102552
2.082,-0.061,-0.102540
2.082,-0.020,-0.102422
2.082,0.020,-0.102266
2.082,0.061,-0.101862
2.082,0.102,-0.101478
2.082,0.143,-0.101788
2.082,0.184,-0.101236
2.082,0.224,-0.100728
2.082,0.265,-0.100532
2.082,0.306,-0.100222
2.082,0.347,-0.099726
2.082,0.388,-0.099310
2.082,0.429,-0.099082
2.082,0.469,-0.098470
2.082,0.510,-0.097826
2.082,0.551,-0.097516
2.082,0.592,-0.095854
2.082,0.633,-0.095358
2.082,0.673,-0.094824
2.082,0.714,-0.094064
2.082,0.755,-0.093616
2.082,0.796,-0.093040
2.082,0.837,-0.092648
2.082,0.878,-0.092288
2.082,0.918,-0.091780
2.082,0.959,-0.091196
2.082,1.000,-0.090510
2.143,-1.000,-0.122370
2.143,-0.959,-0.122328
2.143,-0.918,-0.122208
2.143,-0.878,-0.122296
2.143,-0.837,-0.122056
2.143,-0.796,-0.122342
2.143,-0.755,-0.122330
2.143,-0.714,-0.122262
2.143,-0.673,-0.122298
2.143,-0.633,-0.122414
2.143,-0.592,-0.122596
2.143,-0.551,-0.124318
2.143,-0.510,-0.124158
2.143,-0.469,-0.124390
2.143,-0.429,-0.124204
2.143,-0.388,-0.124204
2.143,-0.347,-0.124064
2.143,-0.306,-0.123934
2.143,-0.265,-0.124110
2.143,-0.224,-0.124134
2.143,-0.184,-0.123858
2.143,-0.143,-0.123840
2.143,-0.102,-0.124644
2.143,-0.061,-0.124406
2.143,-0.020,-0.124226
2.143,0.020,-0.124084
2.143,0.061,-0.123526
2.143,0.102,-0.122786
2.143,0.143,-0.122164
2.143,0.184,-0.121352
2.143,0.224,-0.120592
2.143,0.265,-0.120002
2.143,0.306,-0.117488
2.143,0.347,-0.116782
2.143,0.388,-0.116256
2.143,0.429,-0.115722
2.143,0.469,-0.114888
2.143,0.510,-0.114346
2.143,0.551,-0.113918
2.143,0.592,-0.113362
2.143,0.633,-0.112814
2.143,0.673,-0.112366
2.143,0.714,-0.112062
2.143,0.755,-0.113012
2.143,0.796,-0.112356
2.143,0.837,-0.111768
2.143,0.878,-0.111192
2.143,0.918,-0.110624
2.143,0.959,-0.109986
2.143,1.000,-0.109664
2.204,-1.000,-0.141846
2.204,-0.959,-0.141746
2.204,-0.918,-0.141780
2.204,-0.878,-0.142058
2.204,-0.837,-0.142364
2.204,-0.796,-0.142472
2.204,-0.755,-0.142346
2.204,-0.714,-0.142464
2.204,-0.673,-0.142456
2.204,-0.633,-0.142704
2.204,-0.592,-0.142904
2.204,-0.551,-0.142980
2.204,-0.510,-0.142878
2.204,-0.469,-0.143086
2.204,-0.429,-0.143276
2.204,-0.388,-0.143156
2.204,-0.347,-0.142846
2.204,-0.306,-0.142620
2.204,-0.265,-0.142530
2.204,-0.224,-0.142496
2.204,-0.184,-0.142550
2.204,-0.143,-0.142612
2.204,-0.102,-0.142854
2.204,-0.061,-0.142902
2.204,-0.020,-0.143036
2.204,0.020,-0.142822
2.204,0.061,-0.141422
2.204,0.102,-0.140724
2.204,0.143,-0.140052
2.204,0.184,-0.139584
2.204,0.224,-0.139124
2.204,0.265,-0.138656
2.204,0.306,-0.137922
2.204,0.347,-0.136882
2.204,0.388,-0.136338
2.204,0.429,-0.135906
2.204,0.469,-0.135462
2.204,0.510,-0.136226
2.204,0.551,-0.135402
2.204,0.592,-0.134660
2.204,0.633,-0.134216
2.204,0.673,-0.133564
2.204,0.714,-0.132798
2.204,0.755,-0.132310
2.204,0.796,-0.131736
2.204,0.837,-0.131304
2.204,0.878,-0.130666
2.204,0.918,-0.130046
2.204,0.959,-0.128710
2.204,1.000,-0.127812
2.265,-1.000,-0.160446
2.265,-0.959,-0.160488
2.265,-0.918,-0.160774
2.265,-0.878,-0.160858
2.265,-0.837,-0.161096
2.265,-0.796,-0.161054
2.265,-0.755,-0.161014
2.265,-0.714,-0.161280
2.265,-0.673,-0.161300
2.265,-0.633,-0.160444
2.265,-0.592,-0.160272
2.265,-0.551,-0.159948
2.265,-0.510,-0.160108
2.265,-0.469,-0.160372
2.265,-0.429,-0.160546
2.265,-0.388,-0.160370
2.265,-0.347,-0.160728
2.265,-0.306,-0.161006
2.265,-0.265,-0.161016
2.265,-0.224,-0.161238
2.265,-0.184,-0.161428
2.265,-0.143,-0.161768
2.265,-0.102,-0.161844
2.265,-0.061,-0.161934
2.265,-0.020,-0.162078
2.265,0.020,-0.161836
2.265,0.061,-0.160710
2.265,0.102,-0.159894
2.265,0.143,-0.159312
2.265,0.184,-0.158560
2.265,0.224,-0.157322
2.265,0.265,-0.156714
2.265,0.306,-0.155840
2.265,0.347,-0.155312
2.265,0.388,-0.154714
2.265,0.429,-0.154084
2.265,0.469,-0.153524
2.265,0.510,-0.152736
2.265,0.551,-0.152338
2.265,0.592,-0.151812
2.265,0.633,-0.151096
2.265,0.673,-0.152138
2.265,0.714,-0.151274
2.265,0.755,-0.150336
2.265,0.796,-0.149582
2.265,0.837,-0.148816
2.265,0.878,-0.147958
2.265,0.918,-0.147264
2.265,0.959,-0.146810
2.265,1.000,-0.145974
2.327,-1.000,-0.177586
2.327,-0.959,-0.177658
2.327,-0.918,-0.176818
2.327,-0.878,-0.177098
2.327,-0.837,-0.177070
2.327,-0.796,-0.177038
2.327,-0.755,-0.176934
2.327,-0.714,-0.177230
2.327,-0.673,-0.177366
2.327,-0.633,-0.177510
2.327,-0.592,-0.177566
2.327,-0.551,-0.177582
2.327,-0.510,-0.177914
2.327,-0.469,-0.179144
2.327,-0.429,-0.179240
2.327,-0.388,-0.179298
2.327,-0.347,-0.179242
2.327,-0.306,-0.179298
2.327,-0.265,-0.179496
2.327,-0.224,-0.179486
2.327,-0.184,-0.179416
2.327,-0.143,-0.179492
2.327,-0.102,-0.179654
2.327,-0.061,-0.179822
2.327,-0.020,-0.180252
2.327,0.020,-0.179904
2.327,0.061,-0.179096
2.327,0.102,-0.178434
2.327,0.143,-0.177650
2.327,0.184,-0.177136
2.327,0.224,-0.176476
2.327,0.265,-0.175682
2.327,0.306,-0.174912
2.327,0.347,-0.174262
2.327,0.388,-0.173248
2.327,0.429,-0.172484
2.327,0.469,-0.171614
2.327,0.510,-0.170854
2.327,0.551,-0.170134
2.327,0.592,-0.169544
2.327,0.633,-0.168960
2.327,0.673,-0.168206
2.327,0.714,-0.167348
2.327,0.755,-0.166356
2.327,0.796,-0.165794
2.327,0.837,-0.165042
2.327,0.878,-0.162404
2.327,0.918,-0.161558
2.327,0.959,-0.160756
2.327,1.000,-0.160160
2.388,-1.000,-0.192160
2.388,-0.959,-0.192242
2.388,-0.918,-0.192240
2.388,-0.878,-0.192542
2.388,-0.837,-0.192602
2.388,-0.796,-0.192554
2.388,-0.755,-0.194142
2.388,-0.714,-0.194284
2.388,-0.673,-0.194456
2.388,-0.633,-0.194756
2.388,-0.592,-0.194822
2.388,-0.551,-0.195220
2.388,-0.510,-0.195322
2.388,-0.469,-0.195220
2.388,-0.429,-0.195446
2.388,-0.388,-0.195608
2.388,-0.347,-0.195744
2.388,-0.306,-0.195422
2.388,-0.265,-0.195238
2.388,-0.224,-0.195650
2.388,-0.184,-0.195962
2.388,-0.143,-0.196170
2.388,-0.102,-0.196072
2.388,-0.061,-0.196258
2.388,-0.020,-0.196184
2.388,0.020,-0.195984
2.388,0.061,-0.195312
2.388,0.102,-0.194370
2.388,0.143,-0.193628
2.388,0.184,-0.192954
2.388,0.224,-0.192194
2.388,0.265,-0.191226
2.388,0.306,-0.190568
2.388,0.347,-0.189664
2.388,0.388,-0.188944
2.388,0.429,-0.187820
2.388,0.469,-0.186858
2.388,0.510,-0.186072
2.388,0.551,-0.185244
2.388,0.592,-0.185386
2.388,0.633,-0.184954
2.388,0.673,-0.184112
2.388,0.714,-0.183734
2.388,0.755,-0.182882
2.388,0.796,-0.182260
2.388,0.837,-0.181618
2.388,0.878,-0.181148
2.388,0.918,-0.180462
2.388,0.959,-0.179764
2.388,1.000,-0.178944
2.449,-1.000,-0.206198
2.449,-0.959,-0.206502
2.449,-0.918,-0.206716
2.449,-0.878,-0.206862
2.449,-0.837,-0.206990
2.449,-0.796,-0.207154
2.449,-0.755,-0.207580
2.449,-0.714,-0.207898
2.449,-0.673,-0.208156
2.449,-0.633,-0.208358
2.449,-0.592,-0.208606
2.449,-0.551,-0.207534
2.449,-0.510,-0.207792
2.449,-0.469,-0.208116
2.449,-0.429,-0.208394
2.449,-0.388,-0.208428
2.449,-0.347,-0.208616
2.449,-0.306,-0.208698
2.449,-0.265,-0.208824
2.449,-0.224,-0.209094
2.449,-0.184,-0.209392
2.449,-0.143,-0.210024
2.449,-0.102,-0.213428
2.449,-0.061,-0.213428
2.449,-0.020,-0.213764
2.449,0.020,-0.213504
2.449,0.061,-0.212648
2.449,0.102,-0.211872
2.449,0.143,-0.210822
2.449,0.184,-0.209900
