backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00015100000018719584,0.02900400012731552,2.905048006596189e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.0001230000052601099,0.028230000287294388,2.8275240993025363e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00012399999832268804,0.028046000748872757,2.8090946102565795e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00012700000661425292,0.028669999912381172,2.8715945177282265e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00012099999730708078,0.02844499982893467,2.8490583758866705e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-590.0,-2.3046875,244.0,0.953125,0.00013699999544769526,0.028768999502062798,2.881510283714306e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-590.0,-2.3046875,244.0,0.953125,0.00013600000238511711,0.028418999165296555,2.846454378868657e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-590.0,-2.3046875,244.0,0.953125,0.00013299999409355223,0.0285279992967844,2.8573717258950637e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-590.0,-2.3046875,244.0,0.953125,0.00013099999341648072,0.028620000928640366,2.8665866125265893e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-590.0,-2.3046875,244.0,0.953125,0.0001289999927394092,0.028382999822497368,2.8428485165932216e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,10.0,100000,-94.0,-0.3671875,20.0,0.078125,0.00014000000373926014,0.028547000139951706,2.8592748435585236e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,10.0,100000,-94.0,-0.3671875,20.0,0.078125,0.00013000000035390258,0.02863899990916252,2.868489445972955e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,10.0,100000,-94.0,-0.3671875,20.0,0.078125,0.00013000000035390258,0.02847599983215332,2.852163447641942e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,10.0,100000,-94.0,-0.3671875,20.0,0.078125,0.0001289999927394092,0.028133999556303024,2.8179087507851364e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,10.0,100000,-94.0,-0.3671875,20.0,0.078125,0.00013499999477062374,0.026308000087738037,2.6350159032517695e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.0001250000059371814,0.021510999649763107,2.154547189547884e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.00013499999477062374,0.021686000749468803,2.1720754261878028e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.00014000000373926014,0.02120799943804741,2.1241986303266458e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.00013000000035390258,0.02055099979043007,2.05839342015679e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.00013699999544769526,0.021399000659585,2.143329425052798e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,2.0,100000,-728.0,-2.84375,248.0,0.96875,0.00014699999883305281,0.02214900031685829,2.2184495662713744e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,2.0,100000,-728.0,-2.84375,248.0,0.96875,0.00015799999528098851,0.022710999473929405,2.2747394723410252e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,2.0,100000,-728.0,-2.84375,248.0,0.96875,0.00015100000018719584,0.022453999146819115,2.2489983564355498e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,2.0,100000,-728.0,-2.84375,248.0,0.96875,0.00018099999579135329,0.020750999450683594,2.0784254672889801e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,2.0,100000,-728.0,-2.84375,248.0,0.96875,0.00015199999324977398,0.022112999111413956,2.214843703995939e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,10.0,100000,-122.0,-0.4765625,34.0,0.1328125,0.0001539999939268455,0.02067900076508522,2.0712140269552037e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,10.0,100000,-122.0,-0.4765625,34.0,0.1328125,0.00013299999409355223,0.020935000851750374,2.0968550984434842e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,10.0,100000,-122.0,-0.4765625,34.0,0.1328125,9.40000027185306e-05,0.02161099947988987,2.1645632841682527e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,10.0,100000,-122.0,-0.4765625,34.0,0.1328125,7.599999662488699e-05,0.02120400033891201,2.1237981684407714e-07
gpu_eff_1Dthreads,16,all_up,1.0,1.0,10.0,100000,-122.0,-0.4765625,34.0,0.1328125,8.900000102585182e-05,0.0212980005890131,2.133213143906687e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,7.500000356230885e-05,0.021246999502182007,2.1281049100707605e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,8.70000003487803e-05,0.021090000867843628,2.1123798887856537e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,8.900000102585182e-05,0.021668000146746635,2.170272495050085e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,7.599999662488699e-05,0.021309999749064445,2.1344150979984988e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,7.100000220816582e-05,0.020798999816179276,2.0832331415476801e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,2.0,100000,-1000.0,-3.90625,252.0,0.984375,7.899999764049426e-05,0.02115200087428093,2.11858989018765e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,2.0,100000,-1000.0,-3.90625,252.0,0.984375,7.300000288523734e-05,0.02101000025868416,2.10436695624594e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,2.0,100000,-1000.0,-3.90625,252.0,0.984375,7.300000288523734e-05,0.021328000351786613,2.1362180291362165e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,2.0,100000,-1000.0,-3.90625,252.0,0.984375,7.400000322377309e-05,0.02087000012397766,2.0903445374642615e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,2.0,100000,-1000.0,-3.90625,252.0,0.984375,6.70000008540228e-05,0.02133999951183796,2.1374198411194811e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,10.0,100000,-240.0,-0.9375,66.0,0.2578125,8.099999831756577e-05,0.021083999425172806,2.1117787696312007e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,10.0,100000,-240.0,-0.9375,66.0,0.2578125,7.500000356230885e-05,0.021059999242424965,2.109374861447577e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,10.0,100000,-240.0,-0.9375,66.0,0.2578125,7.200000254670158e-05,0.021395999938249588,2.1430288654755714e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,10.0,100000,-240.0,-0.9375,66.0,0.2578125,7.100000220816582e-05,0.02121799997985363,2.1252003534755204e-07
gpu_eff_1Dthreads,16,all_up,1.0,2.0,10.0,100000,-240.0,-0.9375,66.0,0.2578125,7.599999662488699e-05,0.021118000149726868,2.1151842588551517e-07
