backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,-168.0,-0.01025390625,9.100000170292333e-05,0.2140520066022873,2.1405200811841496e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,-8.0,-0.00048828125,2.300000051036477e-05,0.21896900236606598,2.18969006482439e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,-136.0,-0.00830078125,2.300000051036477e-05,0.21419000625610352,2.141900097285543e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,-48.0,-0.0029296875,2.2000000171829015e-05,0.21417200565338135,2.1417200457563013e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,-24.0,-0.00146484375,2.2000000171829015e-05,0.21419000625610352,2.141900097285543e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,128.0,0.0078125,2.2000000171829015e-05,0.2141129970550537,2.141130011068526e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,-16.0,-0.0009765625,2.2000000171829015e-05,0.21886099874973297,2.1886100398660346e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,-136.0,-0.00830078125,2.2000000171829015e-05,0.214137002825737,2.1413700324046658e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,-124.0,-0.007568359375,2.300000051036477e-05,0.2141679972410202,2.1416799711460044e-07
cpu_1,128,all_up,0.0,0.0,0.5,1000000,0.0,0.0,84.0,0.005126953125,2.2000000171829015e-05,0.2137639969587326,2.1376399672590196e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,-40.0,-0.00244140625,2.300000051036477e-05,0.21612800657749176,2.1612800082948525e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,124.0,0.007568359375,2.300000051036477e-05,0.21629899740219116,2.1629900004427327e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,-132.0,-0.008056640625,2.2000000171829015e-05,0.2141440063714981,2.1414400919184118e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,-12.0,-0.000732421875,2.2000000171829015e-05,0.21379800140857697,2.1379800330123544e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,28.0,0.001708984375,2.099999983329326e-05,0.21373200416564941,2.1373200809193804e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,-84.0,-0.005126953125,2.099999983329326e-05,0.2188670039176941,2.1886700096729328e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,-20.0,-0.001220703125,2.099999983329326e-05,0.214137002825737,2.1413700324046658e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,8.0,0.00048828125,2.2000000171829015e-05,0.2137710005044937,2.1377100267727656e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,32.0,0.001953125,2.2000000171829015e-05,0.21407899260520935,2.1407899453151913e-07
cpu_1,128,all_up,0.0,0.0,2.0,1000000,0.0,0.0,212.0,0.012939453125,2.2000000171829015e-05,0.21412800252437592,2.1412800776943186e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,432.0,0.0263671875,2.300000051036477e-05,0.21927200257778168,2.1927199611582182e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,104.0,0.00634765625,2.300000051036477e-05,0.21384799480438232,2.1384799708812352e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,-196.0,-0.011962890625,2.2000000171829015e-05,0.21402400732040405,2.14024012734626e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,168.0,0.01025390625,2.2000000171829015e-05,0.21378499269485474,2.1378498615831631e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,20.0,0.001220703125,2.2000000171829015e-05,0.2168000042438507,2.1680000372725772e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,324.0,0.019775390625,2.499999936844688e-05,0.21580299735069275,2.1580299858214858e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,84.0,0.005126953125,2.2000000171829015e-05,0.2137639969587326,2.1376399672590196e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,-112.0,-0.0068359375,2.2000000171829015e-05,0.21407000720500946,2.1407001327133912e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,-48.0,-0.0029296875,2.2000000171829015e-05,0.21410000324249268,2.140999981747882e-07
cpu_1,128,all_up,0.0,0.0,10.0,1000000,0.0,0.0,-80.0,-0.0048828125,2.4000000848900527e-05,0.21872000396251678,2.1872000388611923e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6271.0,-0.38275146484375,12542.0,0.7655029296875,2.300000051036477e-05,0.3085789978504181,3.085789899159863e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6321.0,-0.38580322265625,12642.0,0.7716064453125,2.2000000171829015e-05,0.30853599309921265,3.085359878696181e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6251.0,-0.38153076171875,12502.0,0.7630615234375,2.300000051036477e-05,0.3123779892921448,3.1237797770700126e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6291.0,-0.38397216796875,12582.0,0.7679443359375,2.300000051036477e-05,0.3090449869632721,3.090449922638072e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6230.0,-0.3802490234375,12460.0,0.760498046875,2.300000051036477e-05,0.3085330128669739,3.085330035901279e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6242.0,-0.3809814453125,12484.0,0.761962890625,2.2000000171829015e-05,0.308571994304657,3.0857199817546643e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6288.0,-0.3837890625,12576.0,0.767578125,2.2000000171829015e-05,0.31304898858070374,3.1304898584494367e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6287.0,-0.38372802734375,12574.0,0.7674560546875,2.099999983329326e-05,0.3085249960422516,3.0852498866806854e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6207.0,-0.37884521484375,12414.0,0.7576904296875,2.2000000171829015e-05,0.3084940016269684,3.084940090047894e-07
cpu_1,128,all_up,0.0,0.5,0.5,1000000,-6157.0,-0.37579345703125,12314.0,0.7515869140625,2.2000000171829015e-05,0.31440600752830505,3.1440600878340774e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-1997.0,-0.12188720703125,3994.0,0.2437744140625,2.4000000848900527e-05,0.2911050021648407,2.911050103193702e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-1910.0,-0.1165771484375,3820.0,0.233154296875,2.099999983329326e-05,0.2912440001964569,2.9124399247848487e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-1968.0,-0.1201171875,3936.0,0.240234375,2.2000000171829015e-05,0.29573801159858704,2.957380047519109e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-1962.0,-0.1197509765625,3924.0,0.239501953125,2.300000051036477e-05,0.2907460033893585,2.9074601570755476e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-2110.0,-0.1287841796875,4220.0,0.257568359375,2.300000051036477e-05,0.29132699966430664,2.913270122917311e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-1965.0,-0.11993408203125,3930.0,0.2398681640625,2.2000000171829015e-05,0.2915160059928894,2.9151601665944327e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-2071.0,-0.12640380859375,4142.0,0.2528076171875,2.4000000848900527e-05,0.2954150140285492,2.954150204459438e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-2072.0,-0.12646484375,4144.0,0.2529296875,2.2000000171829015e-05,0.2912270128726959,2.912270247179549e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-2043.0,-0.12469482421875,4086.0,0.2493896484375,2.2000000171829015e-05,0.29123198986053467,2.9123199851710524e-07
cpu_1,128,all_up,0.0,0.5,2.0,1000000,-1988.0,-0.121337890625,3976.0,0.24267578125,2.099999983329326e-05,0.2957180142402649,2.9571802429018135e-07
cpu_1,128,all_up,0.0,0.5,10.0,1000000,-459.0,-0.02801513671875,918.0,0.0560302734375,2.300000051036477e-05,0.2812739908695221,2.812739978708123e-07
cpu_1,128,all_up,0.0,0.5,10.0,1000000,-367.0,-0.02239990234375,734.0,0.0447998046875,2.099999983329326e-05,0.28128400444984436,2.812840023125318e-07
cpu_1,128,all_up,0.0,0.5,10.0,1000000,-460.0,-0.028076171875,920.0,0.05615234375,2.099999983329326e-05,0.28371700644493103,2.837170143266121e-07
cpu_1,128,all_up,0.0,0.5,10.0,1000000,-312.0,-0.01904296875,624.0,0.0380859375,2.300000051036477e-05,0.28432801365852356,2.8432802423594694e-07
