backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
cpu_1,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,56.0,0.0546875,1.2000000424450263e-05,0.02051600068807602,2.0516000631687348e-07
cpu_1,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-4.0,-0.00390625,7.999999979801942e-06,0.020522000268101692,2.0522000454548106e-07
cpu_1,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,0.0,0.0,6.000000212225132e-06,0.02049800008535385,2.0497999742019601e-07
cpu_1,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,4.0,0.00390625,6.000000212225132e-06,0.02049800008535385,2.0497999742019601e-07
cpu_1,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-12.0,-0.01171875,7.000000096013537e-06,0.020510999485850334,2.0510999831913068e-07
cpu_1,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-4.0,-0.00390625,6.000000212225132e-06,0.020552000030875206,2.0551999568851897e-07
cpu_1,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-44.0,-0.04296875,6.000000212225132e-06,0.020507000386714935,2.050700089739621e-07
cpu_1,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-56.0,-0.0546875,6.000000212225132e-06,0.02050499990582466,2.050500000905231e-07
cpu_1,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,8.0,0.0078125,7.000000096013537e-06,0.020535999909043312,2.0535999567528052e-07
cpu_1,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,28.0,0.02734375,7.000000096013537e-06,0.02050499990582466,2.050500000905231e-07
cpu_1,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-28.0,-0.02734375,6.000000212225132e-06,0.020508000627160072,2.050799992048269e-07
cpu_1,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-40.0,-0.0390625,6.000000212225132e-06,0.020540999248623848,2.054099894621686e-07
cpu_1,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-12.0,-0.01171875,6.000000212225132e-06,0.02049800008535385,2.0497999742019601e-07
cpu_1,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-16.0,-0.015625,7.000000096013537e-06,0.020501000806689262,2.0501001074535452e-07
cpu_1,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,8.0,0.0078125,6.000000212225132e-06,0.020501000806689262,2.0501001074535452e-07
cpu_1,32,all_up,0.0,0.5,0.5,100000,-393.0,-0.3837890625,786.0,0.767578125,6.000000212225132e-06,0.030055999755859375,3.0056000355216383e-07
cpu_1,32,all_up,0.0,0.5,0.5,100000,-404.0,-0.39453125,808.0,0.7890625,6.000000212225132e-06,0.030036000534892082,3.003599999829021e-07
cpu_1,32,all_up,0.0,0.5,0.5,100000,-386.0,-0.376953125,772.0,0.75390625,7.000000096013537e-06,0.030060000717639923,3.0060002131904184e-07
cpu_1,32,all_up,0.0,0.5,0.5,100000,-401.0,-0.3916015625,802.0,0.783203125,6.000000212225132e-06,0.030047999694943428,3.0047999644011725e-07
cpu_1,32,all_up,0.0,0.5,0.5,100000,-355.0,-0.3466796875,710.0,0.693359375,7.000000096013537e-06,0.030035000294446945,3.003499955411826e-07
cpu_1,32,all_up,0.0,0.5,2.0,100000,-150.0,-0.146484375,300.0,0.29296875,7.000000096013537e-06,0.028297999873757362,2.829800109793723e-07
cpu_1,32,all_up,0.0,0.5,2.0,100000,-117.0,-0.1142578125,234.0,0.228515625,6.000000212225132e-06,0.028286999091506004,2.828699905421672e-07
cpu_1,32,all_up,0.0,0.5,2.0,100000,-112.0,-0.109375,224.0,0.21875,7.000000096013537e-06,0.02829499915242195,2.829499976542138e-07
cpu_1,32,all_up,0.0,0.5,2.0,100000,-117.0,-0.1142578125,234.0,0.228515625,7.999999979801942e-06,0.028176000341773033,2.817600091020722e-07
cpu_1,32,all_up,0.0,0.5,2.0,100000,-132.0,-0.12890625,264.0,0.2578125,7.000000096013537e-06,0.028150999918580055,2.815100117459224e-07
cpu_1,32,all_up,0.0,0.5,10.0,100000,-67.0,-0.0654296875,134.0,0.130859375,7.000000096013537e-06,0.02714800089597702,2.7148001890964224e-07
cpu_1,32,all_up,0.0,0.5,10.0,100000,-2.0,-0.001953125,4.0,0.00390625,7.000000096013537e-06,0.027161000296473503,2.716099913868675e-07
cpu_1,32,all_up,0.0,0.5,10.0,100000,-18.0,-0.017578125,36.0,0.03515625,7.000000096013537e-06,0.027156999334692955,2.715700020416989e-07
cpu_1,32,all_up,0.0,0.5,10.0,100000,-13.0,-0.0126953125,26.0,0.025390625,6.000000212225132e-06,0.02717999927699566,2.7179999051440973e-07
cpu_1,32,all_up,0.0,0.5,10.0,100000,10.0,0.009765625,-20.0,-0.01953125,6.000000212225132e-06,0.02721799910068512,2.7217998876949423e-07
