backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
gpu_efficient,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.0001250000059371814,0.02845500037074089,2.8500602411440923e-07
gpu_efficient,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00011899999663000926,0.027646999806165695,2.769130560409394e-07
gpu_efficient,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00011500000255182385,0.027178000658750534,2.7221554432799167e-07
gpu_efficient,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00011000000085914508,0.027305999770760536,2.7349759079697833e-07
gpu_efficient,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00011100000119768083,0.02747200056910515,2.7516026079865696e-07
gpu_efficient,16,all_up,1.0,0.5,2.0,100000,-613.0,-2.39453125,250.0,0.9765625,0.00011800000356743112,0.027334999293088913,2.7378806066735706e-07
gpu_efficient,16,all_up,1.0,0.5,2.0,100000,-613.0,-2.39453125,250.0,0.9765625,0.0001140000022132881,0.027197999879717827,2.7241586053605715e-07
gpu_efficient,16,all_up,1.0,0.5,2.0,100000,-613.0,-2.39453125,250.0,0.9765625,0.00011000000085914508,0.02725300006568432,2.729667585299467e-07
gpu_efficient,16,all_up,1.0,0.5,2.0,100000,-613.0,-2.39453125,250.0,0.9765625,0.00011500000255182385,0.02759299986064434,2.763721909104788e-07
gpu_efficient,16,all_up,1.0,0.5,2.0,100000,-613.0,-2.39453125,250.0,0.9765625,0.0001140000022132881,0.027482999488711357,2.752704233444092e-07
gpu_efficient,16,all_up,1.0,0.5,10.0,100000,-65.0,-0.25390625,10.0,0.0390625,0.00011899999663000926,0.027276000007987022,2.731971164848801e-07
gpu_efficient,16,all_up,1.0,0.5,10.0,100000,-65.0,-0.25390625,10.0,0.0390625,0.00012700000661425292,0.027118999511003494,2.716246001455147e-07
gpu_efficient,16,all_up,1.0,0.5,10.0,100000,-65.0,-0.25390625,10.0,0.0390625,0.00011300000187475234,0.027356000617146492,2.739984097388515e-07
gpu_efficient,16,all_up,1.0,0.5,10.0,100000,-65.0,-0.25390625,10.0,0.0390625,0.00011200000153621659,0.024974999949336052,2.501502365248598e-07
gpu_efficient,16,all_up,1.0,0.5,10.0,100000,-65.0,-0.25390625,10.0,0.0390625,0.00011600000289035961,0.020241999998688698,2.0274438838896458e-07
gpu_efficient,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.00011300000187475234,0.020333999767899513,2.0366586284126242e-07
gpu_efficient,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.00011800000356743112,0.02110699936747551,2.114082491289082e-07
gpu_efficient,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.00011200000153621659,0.020757999271154404,2.079126488752081e-07
gpu_efficient,16,all_up,1.0,1.0,0.5,100000,-256.0,-1.0,-256.0,-1.0,0.00010900000052060932,0.02063699997961521,2.0670071876338625e-07
