backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,200.0,0.01220703125,8.399999933317304e-05,0.021320000290870667,2.1319999632396502e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,116.0,0.007080078125,1.8999999156221747e-05,0.02126000076532364,2.126000140378892e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,56.0,0.00341796875,1.8000000636675395e-05,0.021278999745845795,2.1278999895457673e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,188.0,0.011474609375,1.8999999156221747e-05,0.021216999739408493,2.1216999357420718e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,-4.0,-0.000244140625,1.8000000636675395e-05,0.021208999678492546,2.120900006730153e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,-256.0,-0.015625,1.8000000636675395e-05,0.021276000887155533,2.1276001405112765e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,4.0,0.000244140625,1.8000000636675395e-05,0.021243000403046608,2.1243000958293123e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,-64.0,-0.00390625,1.8999999156221747e-05,0.021216999739408493,2.1216999357420718e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,60.0,0.003662109375,1.8999999156221747e-05,0.0212009996175766,2.1200999356096872e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,84.0,0.005126953125,1.8000000636675395e-05,0.021229000762104988,2.1229000424227706e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,100.0,0.006103515625,1.8000000636675395e-05,0.02125299908220768,2.125299971567074e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,16.0,0.0009765625,1.8000000636675395e-05,0.02120400033891201,2.1204000688612723e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,-256.0,-0.015625,1.8999999156221747e-05,0.021212000399827957,2.121199997873191e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,-40.0,-0.00244140625,1.8000000636675395e-05,0.021226000040769577,2.1226000512797327e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,236.0,0.014404296875,1.700000029813964e-05,0.02121100015938282,2.121099953455996e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6244.0,-0.381103515625,12488.0,0.76220703125,1.8999999156221747e-05,0.031543001532554626,3.1543001455247577e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6171.0,-0.37664794921875,12342.0,0.7532958984375,1.8000000636675395e-05,0.031456999480724335,3.1457000204682117e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6275.0,-0.38299560546875,12550.0,0.7659912109375,1.8999999156221747e-05,0.03145800158381462,3.145800064885407e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6304.0,-0.384765625,12608.0,0.76953125,1.8000000636675395e-05,0.03145800158381462,3.145800064885407e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6128.0,-0.3740234375,12256.0,0.748046875,1.700000029813964e-05,0.03146899864077568,3.1468999850403634e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2022.0,-0.1234130859375,4044.0,0.246826171875,1.8000000636675395e-05,0.029613999649882317,2.9614000141009456e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2012.0,-0.122802734375,4024.0,0.24560546875,1.8000000636675395e-05,0.029604999348521233,2.9604998985632847e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2082.0,-0.1270751953125,4164.0,0.254150390625,1.8000000636675395e-05,0.02957100048661232,2.9571000936812197e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-1958.0,-0.1195068359375,3916.0,0.239013671875,1.8000000636675395e-05,0.029573999345302582,2.9573999427157105e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2039.0,-0.12445068359375,4078.0,0.2489013671875,1.8000000636675395e-05,0.029572999104857445,2.9572998982985155e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-293.0,-0.01788330078125,586.0,0.0357666015625,1.8000000636675395e-05,0.028560999780893326,2.856099854398053e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-467.0,-0.02850341796875,934.0,0.0570068359375,1.8000000636675395e-05,0.02847900055348873,2.8479001912273816e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-361.0,-0.02203369140625,722.0,0.0440673828125,1.8999999156221747e-05,0.028466999530792236,2.8466999424381356e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-374.0,-0.0228271484375,748.0,0.045654296875,1.8000000636675395e-05,0.02848299965262413,2.8483000846790674e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-433.0,-0.02642822265625,866.0,0.0528564453125,1.8000000636675395e-05,0.028470000252127647,2.8470000756897207e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15842.0,-0.9669189453125,15842.0,0.9669189453125,1.8000000636675395e-05,0.03208199888467789,3.208199927939859e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15754.0,-0.9615478515625,15754.0,0.9615478515625,1.8000000636675395e-05,0.0320889987051487,3.2088999546431296e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15822.0,-0.9656982421875,15822.0,0.9656982421875,1.8000000636675395e-05,0.03206099942326546,3.206099847830046e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15852.0,-0.967529296875,15852.0,0.967529296875,1.700000029813964e-05,0.03206700086593628,3.2067001143332163e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15756.0,-0.961669921875,15756.0,0.961669921875,1.8000000636675395e-05,0.03205699846148491,3.2056999543783604e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7628.0,-0.465576171875,7628.0,0.465576171875,1.700000029813964e-05,0.030619999393820763,3.062000075715332e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7562.0,-0.4615478515625,7562.0,0.4615478515625,1.8999999156221747e-05,0.030558999627828598,3.0558999242202844e-07
