backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,0.00026699999580159783,0.0014270000392571092,1.393554716067058e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.4000000192027073e-05,0.00892299972474575,8.71386712786304e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.0013549999566748738,1.3232421235132019e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013650000328198075,1.3330078360573872e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.013280999846756458,1.2969726681522076e-10
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.0013569999719038606,1.3251952486748042e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.013187999837100506,1.2878906274771396e-10
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.0013650000328198075,1.3330078360573872e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013599999947473407,1.3281250231533814e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.013314000330865383,1.3001953680369382e-10
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013589999871328473,1.3271484605725803e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.0013599999947473407,1.3281250231533814e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.013429000042378902,1.311425829042534e-10
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013670000480487943,1.3349609612189894e-11
cpu_openmp,32,all_up,0.0,0.0,0.5,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013589999871328473,1.3271484605725803e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,9.500000305706635e-05,0.001424000016413629,1.3906250283246546e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.4000000192027073e-05,0.0013569999719038606,1.3251952486748042e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.012958000414073467,1.265429705465948e-10
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013569999719038606,1.3251952486748042e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013620000099763274,1.3300781483149837e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.013288999907672405,1.2977538488279095e-10
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013630000175908208,1.3310547108957849e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013549999566748738,1.3232421235132019e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.013365999795496464,1.3052733893736956e-10
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013559999642893672,1.324218686094003e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.013315999880433083,1.3003906285113942e-10
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013599999947473407,1.3281250231533814e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.0013599999947473407,1.3281250231533814e-11
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.4000000192027073e-05,0.01333099976181984,1.301855429014509e-10
cpu_openmp,32,all_up,0.0,0.0,2.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.0013589999871328473,1.3271484605725803e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,7.400000322377309e-05,0.0014270000392571092,1.393554716067058e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.010843000374734402,1.0588867283001235e-10
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.001357999979518354,1.3261718979917791e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.013332000002264977,1.301953128640676e-10
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013589999871328473,1.3271484605725803e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.001361000002361834,1.3291015857341826e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.013361000455915928,1.3047851687986167e-10
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.0013599999947473407,1.3281250231533814e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.0013549999566748738,1.3232421235132019e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.013290000148117542,1.2978515484540765e-10
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.0013549999566748738,1.3232421235132019e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.013334999792277813,1.302246088741299e-10
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.001361000002361834,1.3291015857341826e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2000000424450263e-05,0.00139999995008111,1.3671874396492534e-11
cpu_openmp,32,all_up,0.0,0.0,10.0,100000,0.0,0.0,-1024.0,-1.0,1.2999999853491317e-05,0.013295000419020653,1.2983399078070335e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,6.800000119255856e-05,0.002486000070348382,2.4277344023992953e-11
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2999999853491317e-05,0.013319999910891056,1.3007812882381842e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2000000424450263e-05,0.014224999584257603,1.3891601757798355e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2999999853491317e-05,0.002274000085890293,2.220703135269453e-11
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2000000424450263e-05,0.014247000217437744,1.3913085961103633e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2999999853491317e-05,0.00227600010111928,2.2226564339034027e-11
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2000000424450263e-05,0.014309000223875046,1.3973633361530347e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.8999999156221747e-05,0.014201000332832336,1.3868164949748518e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2999999853491317e-05,0.0022730000782757998,2.2197266594248255e-11
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2000000424450263e-05,0.01425000000745058,1.3916015562109862e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,5.2999999752501026e-05,0.002268000040203333,2.214843759784646e-11
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2999999853491317e-05,0.013113999739289284,1.2806640470319763e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2999999853491317e-05,0.014245999976992607,1.3912108964841963e-10
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2999999853491317e-05,0.002259999979287386,2.2070312591382368e-11
cpu_openmp,32,all_up,0.0,0.5,0.5,100000,-408.0,-0.3984375,816.0,0.796875,1.2999999853491317e-05,0.01421900000423193,1.3885742555785896e-10
