backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.0001429999974789098,0.02636300027370453,2.6405248831906647e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.0001429999974789098,0.025412000715732574,2.5452723662056087e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.0001230000052601099,0.02532999962568283,2.537059344831505e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00012599999899975955,0.025188999250531197,2.522936597415537e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,0.5,100000,-384.0,-1.5,-256.0,-1.0,0.00012599999899975955,0.02475300058722496,2.4792669250928157e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-599.0,-2.33984375,246.0,0.9609375,0.00014200000441633165,0.024617999792099,2.465745296831301e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-599.0,-2.33984375,246.0,0.9609375,0.0001250000059371814,0.024632999673485756,2.467247668391792e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-599.0,-2.33984375,246.0,0.9609375,0.0001289999927394092,0.024567000567913055,2.4606370629953744e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-599.0,-2.33984375,246.0,0.9609375,0.00012599999899975955,0.024671999737620354,2.471153948135907e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,2.0,100000,-599.0,-2.33984375,246.0,0.9609375,0.00012599999899975955,0.02456899918615818,2.4608371518297645e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,10.0,100000,-46.0,-0.1796875,20.0,0.078125,0.00012700000661425292,0.024622999131679535,2.4662458031343704e-07
gpu_eff_1Dthreads,16,all_up,1.0,0.5,10.0,100000,-46.0,-0.1796875,20.0,0.078125,0.00012599999899975955,0.02449999935925007,2.4539261289646674e-07
