backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,200.0,0.01220703125,8.70000003487803e-05,0.02143700048327446,2.1437000441437704e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,116.0,0.007080078125,1.8999999156221747e-05,0.021400000900030136,2.1400001060101204e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,56.0,0.00341796875,1.8999999156221747e-05,0.021397000178694725,2.1396999727585353e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,188.0,0.011474609375,1.8999999156221747e-05,0.02141300030052662,2.14129997289092e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,-4.0,-0.000244140625,1.8999999156221747e-05,0.021386999636888504,2.1386999549122265e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,-256.0,-0.015625,1.8999999156221747e-05,0.021409999579191208,2.140999981747882e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,4.0,0.000244140625,1.8000000636675395e-05,0.021392999216914177,2.1392999371983024e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,-64.0,-0.00390625,1.8999999156221747e-05,0.02141599915921688,2.1415999640339578e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,60.0,0.003662109375,1.8000000636675395e-05,0.021397000178694725,2.1396999727585353e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,84.0,0.005126953125,1.8000000636675395e-05,0.021379999816417694,2.1379999282089557e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,100.0,0.006103515625,1.8000000636675395e-05,0.02138799987733364,2.1387999993294216e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,16.0,0.0009765625,1.8000000636675395e-05,0.021403999999165535,2.1403999994618061e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,-256.0,-0.015625,1.8000000636675395e-05,0.021407999098300934,2.140799892913492e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,-40.0,-0.00244140625,1.8000000636675395e-05,0.021407999098300934,2.140799892913492e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,236.0,0.014404296875,1.8000000636675395e-05,0.02140899933874607,2.140899937330687e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6244.0,-0.381103515625,12488.0,0.76220703125,1.8000000636675395e-05,0.03113199956715107,3.113200079951639e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6171.0,-0.37664794921875,12342.0,0.7532958984375,1.8000000636675395e-05,0.031094999983906746,3.109499857600895e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6275.0,-0.38299560546875,12550.0,0.7659912109375,1.8000000636675395e-05,0.03111100010573864,3.1110999998418265e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6304.0,-0.384765625,12608.0,0.76953125,1.8000000636675395e-05,0.03109399974346161,3.109400097400794e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6128.0,-0.3740234375,12256.0,0.748046875,1.8000000636675395e-05,0.031115999445319176,3.1115999377107073e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2022.0,-0.1234130859375,4044.0,0.246826171875,1.8000000636675395e-05,0.02943200059235096,2.9432001724671863e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2012.0,-0.122802734375,4024.0,0.24560546875,1.8000000636675395e-05,0.029440000653266907,2.943999959370558e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2082.0,-0.1270751953125,4164.0,0.254150390625,1.8000000636675395e-05,0.029424000531435013,2.9424001013467205e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-1958.0,-0.1195068359375,3916.0,0.239013671875,1.8000000636675395e-05,0.02942200005054474,2.9422000125123304e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2039.0,-0.12445068359375,4078.0,0.2489013671875,1.8999999156221747e-05,0.029425999149680138,2.942599905964016e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-293.0,-0.01788330078125,586.0,0.0357666015625,1.8000000636675395e-05,0.028557000681757927,2.8556999609463674e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-467.0,-0.02850341796875,934.0,0.0570068359375,1.700000029813964e-05,0.028529999777674675,2.852999898550479e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-361.0,-0.02203369140625,722.0,0.0440673828125,1.8999999156221747e-05,0.028541000559926033,2.85410010292253e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-374.0,-0.0228271484375,748.0,0.045654296875,1.8999999156221747e-05,0.028533000499010086,2.853300031802064e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-433.0,-0.02642822265625,866.0,0.0528564453125,1.8000000636675395e-05,0.028519000858068466,2.8518999783955223e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15842.0,-0.9669189453125,15842.0,0.9669189453125,1.8999999156221747e-05,0.031647998839616776,3.164799977639632e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15754.0,-0.9615478515625,15754.0,0.9615478515625,1.8000000636675395e-05,0.03164299950003624,3.164300039770751e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15822.0,-0.9656982421875,15822.0,0.9656982421875,1.8000000636675395e-05,0.03163199871778488,3.1631998353987e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15852.0,-0.967529296875,15852.0,0.967529296875,1.8999999156221747e-05,0.03166100010275841,3.1660999866289785e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15756.0,-0.961669921875,15756.0,0.961669921875,1.8000000636675395e-05,0.03164299950003624,3.164300039770751e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7628.0,-0.465576171875,7628.0,0.465576171875,1.8999999156221747e-05,0.03033200092613697,3.0332000733324094e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7562.0,-0.4615478515625,7562.0,0.4615478515625,1.8000000636675395e-05,0.030338000506162643,3.033800055618485e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7470.0,-0.4559326171875,7470.0,0.4559326171875,1.8000000636675395e-05,0.030345000326633453,3.034500082321756e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7686.0,-0.4691162109375,7686.0,0.4691162109375,1.8999999156221747e-05,0.030324000865221024,3.0324000022119435e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7658.0,-0.4674072265625,7658.0,0.4674072265625,2.300000051036477e-05,0.03033900074660778,3.03390010003568e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1896.0,-0.11572265625,1896.0,0.11572265625,1.8000000636675395e-05,0.028880000114440918,2.8880000968456443e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1580.0,-0.096435546875,1580.0,0.096435546875,1.8999999156221747e-05,0.028888000175356865,2.888799883749016e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1558.0,-0.0950927734375,1558.0,0.0950927734375,1.8000000636675395e-05,0.028883999213576317,2.88839999029733e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1558.0,-0.0950927734375,1558.0,0.0950927734375,1.700000029813964e-05,0.028893999755382538,2.8893998660350917e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1648.0,-0.1005859375,1648.0,0.1005859375,1.8999999156221747e-05,0.02887599915266037,2.887599919176864e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.8000000636675395e-05,0.031734999269247055,3.1734998628962785e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.8000000636675395e-05,0.03172900155186653,3.172900164827297e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.8000000636675395e-05,0.03172900155186653,3.172900164827297e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.8000000636675395e-05,0.03172200173139572,3.172200138124026e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.8000000636675395e-05,0.03173400089144707,3.173400102696178e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-29344.0,-1.791015625,15288.0,0.93310546875,1.8000000636675395e-05,0.03156200051307678,3.15620013680018e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-29168.0,-1.7802734375,15224.0,0.92919921875,1.8000000636675395e-05,0.031550999730825424,3.155099932428129e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-28868.0,-1.761962890625,15102.0,0.9217529296875,1.8000000636675395e-05,0.03152700141072273,3.152700003283826e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-29228.0,-1.783935546875,15288.0,0.93310546875,1.8000000636675395e-05,0.03155200183391571,3.1552002610624186e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-29220.0,-1.783447265625,15250.0,0.9307861328125,1.8000000636675395e-05,0.03154199942946434,3.1541998168904684e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3344.0,-0.2041015625,10.0,0.0006103515625,1.8000000636675395e-05,0.027507999911904335,2.750799978912255e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3348.0,-0.204345703125,-108.0,-0.006591796875,1.8000000636675395e-05,0.02744700014591217,2.7447001116343017e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3280.0,-0.2001953125,-40.0,-0.00244140625,1.8999999156221747e-05,0.02752700075507164,2.7526999701876775e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3152.0,-0.1923828125,-66.0,-0.0040283203125,1.8000000636675395e-05,0.02751999907195568,2.7519999434844067e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3164.0,-0.193115234375,-32.0,-0.001953125,1.8000000636675395e-05,0.027499999850988388,2.749999907791789e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.8999999156221747e-05,0.031918998807668686,3.191899793364428e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.8000000636675395e-05,0.031908001750707626,3.1908001574265654e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.8000000636675395e-05,0.03190400078892708,3.1903999797577853e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.8000000636675395e-05,0.031911998987197876,3.191199766661157e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.8000000636675395e-05,0.031908001750707626,3.1908001574265654e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-38822.0,-2.3695068359375,15860.0,0.968017578125,1.8000000636675395e-05,0.031835999339818954,3.183599801559467e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-38876.0,-2.372802734375,15872.0,0.96875,1.8999999156221747e-05,0.03185199946165085,3.1851999438003986e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-39044.0,-2.383056640625,15928.0,0.97216796875,1.8000000636675395e-05,0.03183000162243843,3.1830001034904853e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-39033.0,-2.38238525390625,15914.0,0.9713134765625,1.8999999156221747e-05,0.031814999878406525,3.1815000056667486e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-38864.0,-2.3720703125,15872.0,0.96875,1.700000029813964e-05,0.031831998378038406,3.183199908107781e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-3867.0,-0.23602294921875,1174.0,0.0716552734375,1.8999999156221747e-05,0.029462000355124474,2.9462000838975655e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-4081.0,-0.24908447265625,1178.0,0.0718994140625,1.8000000636675395e-05,0.02949099987745285,2.9490999509107496e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-3964.0,-0.241943359375,1552.0,0.0947265625,1.8000000636675395e-05,0.029481999576091766,2.9481998353730887e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-4174.0,-0.2547607421875,1316.0,0.080322265625,1.8000000636675395e-05,0.029474999755620956,2.947500092886912e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-4254.0,-0.2596435546875,1236.0,0.075439453125,1.8999999156221747e-05,0.029485000297427177,2.948499968624674e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.8999999156221747e-05,0.031773000955581665,3.177300129664218e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.8000000636675395e-05,0.03175000101327896,3.174999960720015e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.8000000636675395e-05,0.03176800161600113,3.176800191795337e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.8000000636675395e-05,0.03176200017333031,3.176199925292167e-07
