backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
cpu_1,16,random,1.0,1.0,0.5,100000,-768.0,-3.0,256.0,1.0,2.700000004551839e-05,0.03956399857997894,3.9563997233926784e-07
cpu_1,16,random,1.0,1.0,0.5,100000,-768.0,-3.0,256.0,1.0,2.8000000384054147e-05,0.03957900032401085,3.9579001054335095e-07
cpu_1,16,random,1.0,1.0,2.0,100000,-758.0,-2.9609375,254.0,0.9921875,2.8000000384054147e-05,0.03950199857354164,3.95019981169753e-07
cpu_1,16,random,1.0,1.0,2.0,100000,-758.0,-2.9609375,254.0,0.9921875,2.700000004551839e-05,0.03950100019574165,3.9501000514974294e-07
cpu_1,16,random,1.0,1.0,2.0,100000,-758.0,-2.9609375,254.0,0.9921875,2.700000004551839e-05,0.03950300067663193,3.9503001403318194e-07
cpu_1,16,random,1.0,1.0,2.0,100000,-758.0,-2.9609375,254.0,0.9921875,2.8000000384054147e-05,0.03950300067663193,3.9503001403318194e-07
cpu_1,16,random,1.0,1.0,2.0,100000,-758.0,-2.9609375,254.0,0.9921875,2.8000000384054147e-05,0.03950199857354164,3.95019981169753e-07
cpu_1,16,random,1.0,1.0,10.0,100000,-96.0,-0.375,44.0,0.171875,2.8000000384054147e-05,0.036277998238801956,3.627799856076308e-07
cpu_1,16,random,1.0,1.0,10.0,100000,-96.0,-0.375,44.0,0.171875,2.8000000384054147e-05,0.03627600148320198,3.6276000514590123e-07
cpu_1,16,random,1.0,1.0,10.0,100000,-96.0,-0.375,44.0,0.171875,2.8000000384054147e-05,0.036281000822782516,3.628099989327893e-07
cpu_1,16,random,1.0,1.0,10.0,100000,-96.0,-0.375,44.0,0.171875,2.8000000384054147e-05,0.03627699986100197,3.6277000958762073e-07
cpu_1,16,random,1.0,1.0,10.0,100000,-96.0,-0.375,44.0,0.171875,2.700000004551839e-05,0.03627600148320198,3.6276000514590123e-07
cpu_1,16,random,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,2.9999999242136255e-05,0.03957200050354004,3.9572000787302386e-07
cpu_1,16,random,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,2.9999999242136255e-05,0.03957099840044975,3.9570997500959493e-07
cpu_1,16,random,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,2.8000000384054147e-05,0.0395670011639595,3.956700140861358e-07
cpu_1,16,random,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,2.8000000384054147e-05,0.03956500068306923,3.956500052026968e-07
cpu_1,16,random,1.0,2.0,0.5,100000,-1024.0,-4.0,256.0,1.0,2.9000000722589903e-05,0.03956200182437897,3.956200202992477e-07
cpu_1,16,random,1.0,2.0,2.0,100000,-1024.0,-4.0,256.0,1.0,2.9999999242136255e-05,0.0395440012216568,3.9544002561342495e-07
cpu_1,16,random,1.0,2.0,2.0,100000,-1024.0,-4.0,256.0,1.0,2.9000000722589903e-05,0.03954099863767624,3.95409983866557e-07
cpu_1,16,random,1.0,2.0,2.0,100000,-1024.0,-4.0,256.0,1.0,2.8000000384054147e-05,0.03954000025987625,3.9540000784654694e-07
cpu_1,16,random,1.0,2.0,2.0,100000,-1024.0,-4.0,256.0,1.0,2.8000000384054147e-05,0.03954099863767624,3.95409983866557e-07
cpu_1,16,random,1.0,2.0,2.0,100000,-1024.0,-4.0,256.0,1.0,2.8000000384054147e-05,0.03954099863767624,3.95409983866557e-07
cpu_1,16,random,1.0,2.0,10.0,100000,-188.0,-0.734375,58.0,0.2265625,2.8000000384054147e-05,0.036389999091625214,3.6389999991115474e-07
cpu_1,16,random,1.0,2.0,10.0,100000,-188.0,-0.734375,58.0,0.2265625,2.8000000384054147e-05,0.036389000713825226,3.6388999546943523e-07
cpu_1,16,random,1.0,2.0,10.0,100000,-188.0,-0.734375,58.0,0.2265625,2.8000000384054147e-05,0.03639199957251549,3.6392000879459374e-07
cpu_1,16,random,1.0,2.0,10.0,100000,-188.0,-0.734375,58.0,0.2265625,2.9000000722589903e-05,0.036389000713825226,3.6388999546943523e-07
cpu_1,16,random,1.0,2.0,10.0,100000,-188.0,-0.734375,58.0,0.2265625,2.8000000384054147e-05,0.036389000713825226,3.6388999546943523e-07
cpu_1,64,all_up,1.0,0.5,0.5,100000,-10240.0,-2.5,4096.0,1.0,6.900000153109431e-05,0.04002999886870384,4.002999958174769e-07
cpu_1,64,all_up,1.0,0.5,0.5,100000,-10240.0,-2.5,4096.0,1.0,5.2999999752501026e-05,0.040088001638650894,4.0088002606353257e-07
cpu_1,64,all_up,1.0,0.5,0.5,100000,-10240.0,-2.5,4096.0,1.0,5.199999941396527e-05,0.040095001459121704,4.0095002873385965e-07
cpu_1,64,all_up,1.0,0.5,0.5,100000,-10240.0,-2.5,4096.0,1.0,5.199999941396527e-05,0.04008299857378006,4.0082997543322563e-07
cpu_1,64,all_up,1.0,0.5,0.5,100000,-10240.0,-2.5,4096.0,1.0,5.0999999075429514e-05,0.040098998695611954,4.009899896573188e-07
cpu_1,64,all_up,1.0,0.5,2.0,100000,-9565.0,-2.335205078125,3930.0,0.95947265625,5.0999999075429514e-05,0.039980001747608185,3.9980002952688665e-07
cpu_1,64,all_up,1.0,0.5,2.0,100000,-9667.0,-2.360107421875,3950.0,0.96435546875,5.0999999075429514e-05,0.03998300060629845,3.998300144303357e-07
cpu_1,64,all_up,1.0,0.5,2.0,100000,-9748.0,-2.3798828125,3976.0,0.970703125,5.199999941396527e-05,0.03997400030493736,3.9974000287656963e-07
cpu_1,64,all_up,1.0,0.5,2.0,100000,-9769.0,-2.385009765625,3978.0,0.97119140625,5.0999999075429514e-05,0.03999000042676926,3.999000171006628e-07
cpu_1,64,all_up,1.0,0.5,2.0,100000,-9670.0,-2.36083984375,3956.0,0.9658203125,5.199999941396527e-05,0.04000300168991089,4.000300179995975e-07
cpu_1,64,all_up,1.0,0.5,10.0,100000,-903.0,-0.220458984375,78.0,0.01904296875,5.2999999752501026e-05,0.036621998995542526,3.662199787868303e-07
cpu_1,64,all_up,1.0,0.5,10.0,100000,-959.0,-0.234130859375,254.0,0.06201171875,5.2999999752501026e-05,0.03662800043821335,3.6628000543714734e-07
cpu_1,64,all_up,1.0,0.5,10.0,100000,-1000.0,-0.244140625,344.0,0.083984375,5.199999941396527e-05,0.03661099821329117,3.6610998677133466e-07
cpu_1,64,all_up,1.0,0.5,10.0,100000,-912.0,-0.22265625,344.0,0.083984375,5.0999999075429514e-05,0.036587998270988464,3.658799698769144e-07
cpu_1,64,all_up,1.0,0.5,10.0,100000,-970.0,-0.23681640625,380.0,0.0927734375,5.0999999075429514e-05,0.03656600043177605,3.656600142676325e-07
cpu_1,64,all_up,1.0,1.0,0.5,100000,-12288.0,-3.0,4096.0,1.0,5.199999941396527e-05,0.040029000490903854,4.002899913757574e-07
cpu_1,64,all_up,1.0,1.0,0.5,100000,-12288.0,-3.0,4096.0,1.0,5.199999941396527e-05,0.04003800079226494,4.0038000292952347e-07
cpu_1,64,all_up,1.0,1.0,0.5,100000,-12288.0,-3.0,4096.0,1.0,5.0999999075429514e-05,0.04002700001001358,4.002700109140278e-07
cpu_1,64,all_up,1.0,1.0,0.5,100000,-12288.0,-3.0,4096.0,1.0,5.199999941396527e-05,0.040029000490903854,4.002899913757574e-07
cpu_1,64,all_up,1.0,1.0,0.5,100000,-12288.0,-3.0,4096.0,1.0,5.199999941396527e-05,0.0400409996509552,4.0040998783297255e-07
cpu_1,64,all_up,1.0,1.0,2.0,100000,-12012.0,-2.9326171875,4040.0,0.986328125,5.0999999075429514e-05,0.03999299928545952,3.999300020041119e-07
cpu_1,64,all_up,1.0,1.0,2.0,100000,-11918.0,-2.90966796875,4018.0,0.98095703125,4.999999873689376e-05,0.039997998625040054,3.9997999579099996e-07
cpu_1,64,all_up,1.0,1.0,2.0,100000,-11962.0,-2.92041015625,4022.0,0.98193359375,4.999999873689376e-05,0.03998599946498871,3.998599993337848e-07
cpu_1,64,all_up,1.0,1.0,2.0,100000,-11952.0,-2.91796875,4028.0,0.9833984375,5.199999941396527e-05,0.039997998625040054,3.9997999579099996e-07
cpu_1,64,all_up,1.0,1.0,2.0,100000,-12040.0,-2.939453125,4044.0,0.9873046875,5.199999941396527e-05,0.03998599946498871,3.998599993337848e-07
cpu_1,64,all_up,1.0,1.0,10.0,100000,-1402.0,-0.34228515625,530.0,0.12939453125,5.0999999075429514e-05,0.037014998495578766,3.7014999065831944e-07
cpu_1,64,all_up,1.0,1.0,10.0,100000,-1790.0,-0.43701171875,686.0,0.16748046875,5.0999999075429514e-05,0.037029001861810684,3.7029002442068304e-07
cpu_1,64,all_up,1.0,1.0,10.0,100000,-1802.0,-0.43994140625,710.0,0.17333984375,5.0999999075429514e-05,0.037007998675107956,3.7007998798799235e-07
cpu_1,64,all_up,1.0,1.0,10.0,100000,-1636.0,-0.3994140625,620.0,0.1513671875,5.0999999075429514e-05,0.03699199855327606,3.699199737638992e-07
cpu_1,64,all_up,1.0,1.0,10.0,100000,-1888.0,-0.4609375,832.0,0.203125,5.0999999075429514e-05,0.037032999098300934,3.703299853441422e-07
cpu_1,64,all_up,1.0,2.0,0.5,100000,-16384.0,-4.0,4096.0,1.0,5.199999941396527e-05,0.040004000067710876,4.0003999401960755e-07
cpu_1,64,all_up,1.0,2.0,0.5,100000,-16384.0,-4.0,4096.0,1.0,5.0999999075429514e-05,0.04001399874687195,4.001399815933837e-07
cpu_1,64,all_up,1.0,2.0,0.5,100000,-16384.0,-4.0,4096.0,1.0,5.0999999075429514e-05,0.04000300168991089,4.000300179995975e-07
cpu_1,64,all_up,1.0,2.0,0.5,100000,-16384.0,-4.0,4096.0,1.0,5.0999999075429514e-05,0.03999999910593033,4.0000000467443897e-07
cpu_1,64,all_up,1.0,2.0,0.5,100000,-16384.0,-4.0,4096.0,1.0,5.199999941396527e-05,0.04000699892640114,4.000699789230566e-07
cpu_1,64,all_up,1.0,2.0,2.0,100000,-16192.0,-3.953125,4064.0,0.9921875,4.999999873689376e-05,0.040011998265981674,4.001199727099447e-07
cpu_1,64,all_up,1.0,2.0,2.0,100000,-16300.0,-3.9794921875,4082.0,0.99658203125,5.500000042957254e-05,0.04001900181174278,4.0019003222369065e-07
cpu_1,64,all_up,1.0,2.0,2.0,100000,-16276.0,-3.9736328125,4078.0,0.99560546875,5.199999941396527e-05,0.040010999888181686,4.0010999668993463e-07
cpu_1,64,all_up,1.0,2.0,2.0,100000,-16244.0,-3.9658203125,4072.0,0.994140625,5.199999941396527e-05,0.040010999888181686,4.0010999668993463e-07
cpu_1,64,all_up,1.0,2.0,2.0,100000,-16208.0,-3.95703125,4066.0,0.99267578125,5.2999999752501026e-05,0.03999900072813034,3.9999000023271947e-07
