backend,L,init_type,J,h,T,n_steps,E,e_density,m,m_density,init_time,mh_time,mh_time_per_step
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,200.0,0.01220703125,7.899999764049426e-05,0.021333999931812286,2.133400016646192e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,116.0,0.007080078125,1.9999999494757503e-05,0.021257000043988228,2.125700007127307e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,56.0,0.00341796875,1.8000000636675395e-05,0.021252000704407692,2.125200069258426e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,188.0,0.011474609375,1.8000000636675395e-05,0.021243000403046608,2.1243000958293123e-07
cpu_1,128,all_up,0.0,0.0,0.5,100000,0.0,0.0,-4.0,-0.000244140625,1.700000029813964e-05,0.02123199962079525,2.1231998914572614e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,-256.0,-0.015625,1.8000000636675395e-05,0.021259000524878502,2.125900095961697e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,4.0,0.000244140625,1.8000000636675395e-05,0.021253999322652817,2.1253998738757218e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,-64.0,-0.00390625,1.700000029813964e-05,0.021257000043988228,2.125700007127307e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,60.0,0.003662109375,1.700000029813964e-05,0.021219000220298767,2.121900024576462e-07
cpu_1,128,all_up,0.0,0.0,2.0,100000,0.0,0.0,84.0,0.005126953125,1.700000029813964e-05,0.021252000704407692,2.125200069258426e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,100.0,0.006103515625,1.8000000636675395e-05,0.021253999322652817,2.1253998738757218e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,16.0,0.0009765625,1.8000000636675395e-05,0.021261999383568764,2.1261999449961877e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,-256.0,-0.015625,1.8000000636675395e-05,0.021251000463962555,2.125100024841231e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,-40.0,-0.00244140625,1.700000029813964e-05,0.021201999858021736,2.1201999800268823e-07
cpu_1,128,all_up,0.0,0.0,10.0,100000,0.0,0.0,236.0,0.014404296875,1.700000029813964e-05,0.021230999380350113,2.1230999891486135e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6244.0,-0.381103515625,12488.0,0.76220703125,1.8000000636675395e-05,0.03134800121188164,3.1348000106845575e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6171.0,-0.37664794921875,12342.0,0.7532958984375,1.700000029813964e-05,0.03132899850606918,3.1328997351920407e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6275.0,-0.38299560546875,12550.0,0.7659912109375,1.700000029813964e-05,0.031314998865127563,3.1314999660025933e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6304.0,-0.384765625,12608.0,0.76953125,1.700000029813964e-05,0.0313199982047081,3.131999903871474e-07
cpu_1,128,all_up,0.0,0.5,0.5,100000,-6128.0,-0.3740234375,12256.0,0.748046875,1.8000000636675395e-05,0.03132399916648865,3.13239979732316e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2022.0,-0.1234130859375,4044.0,0.246826171875,1.700000029813964e-05,0.029447000473737717,2.944699986073829e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2012.0,-0.122802734375,4024.0,0.24560546875,1.8000000636675395e-05,0.029420999810099602,2.9420999680951354e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2082.0,-0.1270751953125,4164.0,0.254150390625,1.8000000636675395e-05,0.029411999508738518,2.9411998525574745e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-1958.0,-0.1195068359375,3916.0,0.239013671875,1.700000029813964e-05,0.029444999992847443,2.9444998972394387e-07
cpu_1,128,all_up,0.0,0.5,2.0,100000,-2039.0,-0.12445068359375,4078.0,0.2489013671875,1.700000029813964e-05,0.029441000893712044,2.944100003787753e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-293.0,-0.01788330078125,586.0,0.0357666015625,1.700000029813964e-05,0.028456000611186028,2.845600022283179e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-467.0,-0.02850341796875,934.0,0.0570068359375,1.700000029813964e-05,0.028426000848412514,2.8426001108528e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-361.0,-0.02203369140625,722.0,0.0440673828125,1.700000029813964e-05,0.028411999344825745,2.841200057446258e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-374.0,-0.0228271484375,748.0,0.045654296875,1.700000029813964e-05,0.0284269992262125,2.8426998710529006e-07
cpu_1,128,all_up,0.0,0.5,10.0,100000,-433.0,-0.02642822265625,866.0,0.0528564453125,1.8000000636675395e-05,0.02842400036752224,2.84240002201841e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15842.0,-0.9669189453125,15842.0,0.9669189453125,1.8999999156221747e-05,0.0319489985704422,3.194899989011901e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15754.0,-0.9615478515625,15754.0,0.9615478515625,1.8000000636675395e-05,0.0319180004298687,3.191800033164327e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15822.0,-0.9656982421875,15822.0,0.9656982421875,1.700000029813964e-05,0.03191699832677841,3.1916997045300377e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15852.0,-0.967529296875,15852.0,0.967529296875,1.8000000636675395e-05,0.031922001391649246,3.192200210833107e-07
cpu_1,128,all_up,0.0,1.0,0.5,100000,-15756.0,-0.961669921875,15756.0,0.961669921875,1.700000029813964e-05,0.03193400055170059,3.193400175405259e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7628.0,-0.465576171875,7628.0,0.465576171875,1.8000000636675395e-05,0.030434999614953995,3.043500100829988e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7562.0,-0.4615478515625,7562.0,0.4615478515625,1.700000029813964e-05,0.030438000336289406,3.0437999498644785e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7470.0,-0.4559326171875,7470.0,0.4559326171875,1.8000000636675395e-05,0.030472999438643456,3.047300083380833e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7686.0,-0.4691162109375,7686.0,0.4691162109375,1.8000000636675395e-05,0.030429000034928322,3.042900118543912e-07
cpu_1,128,all_up,0.0,1.0,2.0,100000,-7658.0,-0.4674072265625,7658.0,0.4674072265625,1.700000029813964e-05,0.030441999435424805,3.0441998433161643e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1896.0,-0.11572265625,1896.0,0.11572265625,1.700000029813964e-05,0.02881699986755848,2.8816998565162066e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1580.0,-0.096435546875,1580.0,0.096435546875,1.700000029813964e-05,0.028829999268054962,2.8829998655055533e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1558.0,-0.0950927734375,1558.0,0.0950927734375,1.700000029813964e-05,0.028804000467061996,2.880400131743954e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1558.0,-0.0950927734375,1558.0,0.0950927734375,1.8000000636675395e-05,0.028821000829339027,2.8821000341849867e-07
cpu_1,128,all_up,0.0,1.0,10.0,100000,-1648.0,-0.1005859375,1648.0,0.1005859375,1.700000029813964e-05,0.028808999806642532,2.880900069612835e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.8000000636675395e-05,0.03206000104546547,3.2060000876299455e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.8000000636675395e-05,0.03206900134682655,3.2069002031676064e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.700000029813964e-05,0.03206299990415573,3.206299936664436e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.700000029813964e-05,0.03206099942326546,3.206099847830046e-07
cpu_1,128,all_up,1.0,0.0,0.5,100000,-32768.0,-2.0,16384.0,1.0,1.8000000636675395e-05,0.03205300122499466,3.2053000609266746e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-29344.0,-1.791015625,15288.0,0.93310546875,1.8000000636675395e-05,0.03183500096201897,3.183500041359366e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-29168.0,-1.7802734375,15224.0,0.92919921875,1.8000000636675395e-05,0.031835999339818954,3.183599801559467e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-28868.0,-1.761962890625,15102.0,0.9217529296875,1.8000000636675395e-05,0.031821999698877335,3.1822000323700195e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-29228.0,-1.783935546875,15288.0,0.93310546875,1.700000029813964e-05,0.031860001385211945,3.1860000149208645e-07
cpu_1,128,all_up,1.0,0.0,2.0,100000,-29220.0,-1.783447265625,15250.0,0.9307861328125,1.8000000636675395e-05,0.03181900084018707,3.1819001833355287e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3344.0,-0.2041015625,10.0,0.0006103515625,1.8000000636675395e-05,0.02745000086724758,2.7449999606687925e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3348.0,-0.204345703125,-108.0,-0.006591796875,1.8000000636675395e-05,0.027389999479055405,2.73899985359094e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3280.0,-0.2001953125,-40.0,-0.00244140625,1.8000000636675395e-05,0.027451999485492706,2.7452000495031825e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3152.0,-0.1923828125,-66.0,-0.0040283203125,1.700000029813964e-05,0.027481000870466232,2.748100200733461e-07
cpu_1,128,all_up,1.0,0.0,10.0,100000,-3164.0,-0.193115234375,-32.0,-0.001953125,1.8000000636675395e-05,0.027449000626802444,2.744900200468692e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.8000000636675395e-05,0.03223999962210655,3.2239998404293146e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.8000000636675395e-05,0.032228000462055206,3.2228001600742573e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.700000029813964e-05,0.03222699835896492,3.222699831439968e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.700000029813964e-05,0.03220900148153305,3.220900168798835e-07
cpu_1,128,all_up,1.0,0.5,0.5,100000,-40960.0,-2.5,16384.0,1.0,1.8000000636675395e-05,0.03222300112247467,3.2223002222053765e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-38822.0,-2.3695068359375,15860.0,0.968017578125,1.8000000636675395e-05,0.032127998769283295,3.2127999816111696e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-38876.0,-2.372802734375,15872.0,0.96875,1.8000000636675395e-05,0.03212700039148331,3.2126999371939746e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-39044.0,-2.383056640625,15928.0,0.97216796875,1.8000000636675395e-05,0.0321200005710125,3.212000194707798e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-39033.0,-2.38238525390625,15914.0,0.9713134765625,1.700000029813964e-05,0.03212599828839302,3.2125998927767796e-07
cpu_1,128,all_up,1.0,0.5,2.0,100000,-38864.0,-2.3720703125,15872.0,0.96875,1.8000000636675395e-05,0.03211800009012222,3.211800105873408e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-3867.0,-0.23602294921875,1174.0,0.0716552734375,1.700000029813964e-05,0.029489999637007713,2.9489999064935546e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-4081.0,-0.24908447265625,1178.0,0.0718994140625,1.8000000636675395e-05,0.02949099987745285,2.9490999509107496e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-3964.0,-0.241943359375,1552.0,0.0947265625,1.700000029813964e-05,0.02947700023651123,2.947699897504208e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-4174.0,-0.2547607421875,1316.0,0.080322265625,1.700000029813964e-05,0.029474999755620956,2.947500092886912e-07
cpu_1,128,all_up,1.0,0.5,10.0,100000,-4254.0,-0.2596435546875,1236.0,0.075439453125,1.8000000636675395e-05,0.02949099987745285,2.9490999509107496e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.8000000636675395e-05,0.03210600093007088,3.2106001413012564e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.700000029813964e-05,0.03210499882698059,3.210499812666967e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.700000029813964e-05,0.0321119986474514,3.211199839370238e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.700000029813964e-05,0.032113999128341675,3.211399928204628e-07
cpu_1,128,all_up,1.0,1.0,0.5,100000,-49152.0,-3.0,16384.0,1.0,1.700000029813964e-05,0.03209000080823898,3.2089999990603246e-07
cpu_1,128,all_up,1.0,1.0,2.0,100000,-47976.0,-2.92822265625,16140.0,0.985107421875,1.8000000636675395e-05,0.0320729985833168,3.207299812402198e-07
cpu_1,128,all_up,1.0,1.0,2.0,100000,-47920.0,-2.9248046875,16120.0,0.98388671875,1.8000000636675395e-05,0.03213199973106384,3.2131998750628554e-07
cpu_1,128,all_up,1.0,1.0,2.0,100000,-47848.0,-2.92041015625,16112.0,0.9833984375,1.700000029813964e-05,0.032092999666929245,3.2092998480948154e-07
cpu_1,128,all_up,1.0,1.0,2.0,100000,-47862.0,-2.9212646484375,16110.0,0.9832763671875,1.700000029813964e-05,0.032058000564575195,3.2057999987955554e-07
